Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,f6_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
331740,11.43,55.04,269.02,277.99,352.69,265.68,6.8,40.89,0,0.01,0.87,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,55.0352515887236,1,1,0,0,16
331770,11.42,55.17,273.18,277.84,354.65,268.84,6.77,40.95,0,0.02,0.88,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,55.1707780134386,1,1,0,0,16
331800,11.48,54.84,274.89,275.76,345.84,265.97,6.78,40.91,0.01,0,0.91,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.8400200631333,1,1,0,0,16
331830,11.43,54.95,270.72,271.05,348.75,272.25,6.76,40.95,0.03,0.02,0.85,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,54.9504766896581,1,1,0,0,16
331860,11.54,54.73,277.87,275.27,354.85,265.26,6.82,40.95,0.04,0,0.84,0.65,0.65,0.69,0.69,0,0,0,1,14.9933506083172,0,54.7260876617721,1,1,0,0,16
331890,11.49,54.78,275.03,273.62,351.66,270.68,6.78,40.95,0,0.02,0.84,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.7801136918506,1,1,0,0,16
331920,11.44,55.2,269.39,280.04,348.63,262.26,6.8,40.92,0.01,0,0.93,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,55.2017855722887,1,1,0,0,16
331950,11.42,55.07,271.01,272.35,342.15,264.09,6.79,40.9,0,0.03,0.86,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,55.066008798925,1,1,0,0,16
331980,11.55,54.81,274.72,270.16,355.75,271.57,6.79,40.89,0,0,0.81,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.8051425801052,1,1,0,0,16
332010,11.41,54.98,270.12,278.01,357.39,267.08,6.83,40.88,0,0,0.88,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.9776068401913,1,1,0,0,16
332040,11.45,54.77,271.14,274.47,348.43,267.95,6.79,40.94,0.01,0.01,0.87,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.769310773679,1,1,0,0,16
332070,11.43,55.05,268.41,269.93,355.57,267.15,6.79,40.86,0.01,0.02,0.81,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,55.0493319258727,1,1,0,0,16
332100,11.52,54.65,272.65,281.93,356.62,270.35,6.82,40.87,0.04,0,0.85,0.65,0.65,0.69,0.69,0,0,0,1,14.9933506083172,0,54.6500219989251,1,1,0,0,16
332130,11.48,54.84,276.61,268.36,348.73,270.27,6.83,40.85,0.03,0.03,0.82,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.8411551820694,1,1,0,0,16
332160,11.36,54.88,265.28,269.71,346.15,272.24,6.77,40.89,0.01,0.02,0.88,0.62,0.62,0.69,0.69,0,0,0,1,14.9933506083172,0,54.8827479751691,1,1,0,0,16
332190,11.53,54.55,267.76,276.92,348.25,272.33,6.79,40.89,0,0,0.81,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,54.5542786212003,1,1,0,0,16
332220,11.6,54.67,259.91,270.45,346.68,269.67,6.82,40.84,0.1,0.02,0.8,0.62,0.62,0.69,0.69,0,0,0,1,14.9933506083172,0,54.6747409659386,1,1,0,0,16
332250,11.49,54.91,274.41,269.31,353.96,271.56,6.8,40.88,0,0.01,0.86,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.9071240429763,1,1,0,0,16
332280,11.51,54.83,270.3,269.27,356.18,276.65,6.83,40.91,0.01,0.02,0.91,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.8288732745967,1,1,0,0,16
332310,11.51,54.82,261.42,277.24,350.84,270.38,6.78,40.87,0,0.01,0.87,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,54.8229967759318,1,1,0,0,16
332340,11.45,54.7,269.5,272.06,349.93,264.43,6.82,40.89,0.04,0,0.9,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.7036801163341,1,1,0,0,16
332370,11.46,54.7,270.89,266.8,350.77,273.68,6.78,40.9,0.01,0,0.9,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,54.695359387273,1,1,0,0,16
332400,11.51,54.59,272.39,278.49,358.99,268.36,6.81,40.82,0,0,0.84,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.5924492567848,1,1,0,0,16
332430,11.45,54.8,272.62,271.73,357.8,269.15,6.82,40.82,0.01,0.01,0.83,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.7957763651279,1,1,0,0,16
332460,11.29,55.02,267.76,268.71,349.86,268.49,6.77,40.86,0,0,0.9,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,55.019262474838,1,1,0,0,16
332490,11.44,54.84,265.44,268.52,345.34,265.14,6.86,40.81,0.01,0.01,0.83,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,54.8403840974271,1,1,0,0,16
332520,11.44,55.01,266.2,272.41,354.05,270.68,6.79,40.8,0.04,0,0.89,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,55.0088275578054,1,1,0,0,16
332550,11.37,55.05,269.31,269.77,346,267.95,6.79,40.81,0,0,0.87,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,55.0472340951103,1,1,0,0,16
332580,11.49,54.57,264.15,268.2,348.34,262.65,6.8,40.87,0.03,0,0.87,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,54.5737702792757,1,1,0,0,16
332610,11.45,54.74,266.28,279.74,353.88,266.9,6.81,40.83,0,0.03,0.88,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7369260537877,1,1,0,0,16
332640,11.5,54.85,272.89,270.7,356.17,267.6,6.83,40.77,0,0.01,0.86,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8503207149615,1,1,0,0,16
332670,11.54,54.59,269.03,278.51,350.53,262.88,6.81,40.75,0,0,0.83,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.5890389537835,1,1,0,0,16
332700,11.37,54.88,271.96,276.45,361.1,261.04,6.8,40.8,0,0,0.93,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.8796379769747,1,1,0,0,16
332730,11.53,54.65,272.49,269.25,357.2,266.04,6.83,40.83,0.03,0,0.89,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6456911381888,1,1,0,0,16
332760,11.46,54.77,271.13,269.48,361.63,269.25,6.86,40.79,0.01,0.04,0.86,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7690667125818,1,1,0,0,16
332790,11.39,54.8,257.29,272.46,346.56,265.26,6.81,40.83,0.01,0,0.84,0.62,0.62,0.69,0.69,0,0,0,1,14.9933506083172,0,54.8005972475513,1,1,0,0,16
332820,11.59,54.73,267.61,269.22,355.72,269.45,6.77,40.78,0,0,0.9,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7264315279046,1,1,0,0,16
332850,11.36,54.85,269.2,277.91,352.07,263.42,6.77,40.73,0.04,0.07,0.82,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8451968743273,1,1,0,0,16
332880,11.46,54.68,268.11,272.64,361.09,266.83,6.8,40.84,0.02,0,0.88,0.64,0.64,0.69,0.69,0,0,0,1,14.9933506083172,0,54.682438662753,1,1,0,0,16
332910,11.46,54.76,272.34,275.2,348.16,267.6,6.79,40.79,0,0,0.84,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.764374555565,1,1,0,0,16
332940,11.46,54.71,275.08,267.75,356.17,271.53,6.79,40.79,0,0,0.9,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7082105163633,1,1,0,0,16
332970,11.44,54.91,267.75,272.65,358.05,266.07,6.77,40.76,0,0,0.96,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.9081700578492,1,1,0,0,16
333000,11.34,54.96,273.64,277.34,363.4,257.18,6.85,40.73,0,0.04,0.86,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.9634425319913,1,1,0,0,16
333030,11.43,54.84,268.93,276.2,360.62,259.63,6.79,40.78,0.01,0.03,0.88,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8424495696874,1,1,0,0,16
333060,11.35,54.63,265.2,274.64,348.74,263.62,6.78,40.74,0.02,0.06,0.82,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6294727080093,1,1,0,0,16
333090,11.43,54.8,262.4,272.31,350.75,265.64,6.82,40.76,0.01,0,0.84,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7967195319582,1,1,0,0,16
333120,11.42,54.88,268.68,271.47,347.02,269.17,6.84,40.76,0,0.01,0.87,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8845726109881,1,1,0,0,16
333150,11.49,54.76,273.15,270.51,363.62,265.7,6.84,40.75,0.03,0,0.9,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7598920025629,1,1,0,0,16
333180,11.33,55.08,269.18,271.78,351.71,265.58,6.76,40.75,0.01,0.05,0.89,0.63,0.63,0.69,0.69,0,0,0,1,14.9933506083172,0,55.0786310584661,1,1,0,0,16
333210,11.45,54.78,272.09,273.98,364.71,262.8,6.82,40.72,0.03,0.04,0.85,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7771487193671,1,1,0,0,16
333240,11.31,54.93,267.58,274.16,354.22,269.23,6.82,40.73,0.04,0.02,0.85,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.926781195558,1,1,0,0,16
333270,11.45,54.84,269.84,276.5,360.06,264.62,6.82,40.76,0.03,0,0.85,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8429241606322,1,1,0,0,16
333300,11.27,54.92,267.11,280.22,355.32,266.7,6.81,40.78,0,0,0.91,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.9182150159375,1,1,0,0,16
333330,11.48,54.66,272.69,277.68,362.83,264.52,6.73,40.76,0,0,0.85,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6623221989913,1,1,0,0,16
333360,11.44,54.72,280.8,278.84,366.7,270.46,6.78,40.71,0.02,0,0.89,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7206641978571,1,1,0,0,16
333390,11.45,54.66,281.44,268.6,360.3,266.48,6.71,40.68,0,0,0.8,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6580289432293,1,1,0,0,16
333420,11.44,54.61,266.99,272.84,348.68,266.93,6.74,40.71,0,0.03,0.83,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6139208981519,1,1,0,0,16
333450,11.41,54.57,267.66,273.89,350.16,265.38,6.83,40.66,0,0,0.87,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.5661717234828,1,1,0,0,16
333480,11.37,54.96,272.28,267.66,351.55,264.58,6.81,40.71,0,0,0.88,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.9555065892097,1,1,0,0,16
333510,11.32,54.94,268.65,273.05,357.44,263.46,6.8,40.66,0.01,0,0.9,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.942788004365,1,1,0,0,16
333540,11.38,54.78,258.82,275.74,349.95,263.41,6.79,40.65,0,0,0.84,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7751484018525,1,1,0,0,16
333570,11.43,54.67,270.97,275.63,363.05,260.84,6.83,40.71,0,0,0.86,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6721786790071,1,1,0,0,16
333600,11.28,54.88,281.65,280.73,360.6,267.31,6.8,40.64,0.01,0.04,0.88,0.66,0.66,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8772230866173,1,1,0,0,16
333630,11.36,54.83,287.59,265.74,371.84,261.3,6.78,40.69,0,0.05,0.9,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8297492334634,1,1,0,0,16
333660,11.41,54.77,271.66,268.89,348.09,270.81,6.81,40.65,0.02,0.04,0.84,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7711795120894,1,1,0,0,16
333690,11.43,54.66,269.43,274.82,350.62,259.31,6.78,40.66,0,0.03,0.89,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6622426577944,1,1,0,0,16
333720,11.31,55.08,268.92,275.43,350.73,262.49,6.72,40.62,0,0.01,0.89,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,55.0810924364685,1,1,0,0,16
333750,11.26,54.93,267.29,274.34,350.09,262.54,6.77,40.68,0,0,0.83,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.932582201565,1,1,0,0,16
333780,11.4,54.71,274.62,273.52,364.04,265.08,6.79,40.64,0.01,0.01,0.85,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.70778526185,1,1,0,0,16
333810,11.47,54.52,267.7,282.55,349.35,262.95,6.81,40.65,0,0,0.8,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.5218370671414,1,1,0,0,16
333840,11.39,54.78,271.25,279.16,359.1,265.16,6.78,40.57,0,0.03,0.85,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7815599870556,1,1,0,0,16
333870,11.35,54.64,272.2,276.28,351.17,263.13,6.77,40.63,0,0.04,0.83,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6391227965993,1,1,0,0,16
333900,11.47,54.56,267.1,269.75,352.65,270.43,6.81,40.65,0.03,0.05,0.85,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.5556393139029,1,1,0,0,16
333930,11.36,54.9,265.31,278.84,350.63,265.61,6.76,40.63,0.01,0,0.87,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.9025402260409,1,1,0,0,16
333960,11.29,54.78,265.35,278.67,354.81,266.84,6.79,40.56,0,0.02,0.83,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.778914081609,1,1,0,0,16
333990,11.41,54.79,274.89,283.71,360.76,260.57,6.77,40.59,0.02,0,0.85,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.785103169397,1,1,0,0,16
334020,11.42,54.63,274.83,271.01,361.62,267.73,6.76,40.55,0.01,0.03,0.86,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6329385887893,1,1,0,0,16
334050,11.35,54.76,273.26,276.41,362.64,267.46,6.79,40.62,0,0,0.8,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7616675769983,1,1,0,0,16
334080,11.31,54.79,271.7,276.73,356.79,271.12,6.76,40.58,0,0.02,0.87,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7920090878671,1,1,0,0,16
334110,11.37,54.87,266.98,275.23,357.66,266.71,6.79,40.6,0.05,0,0.83,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8672356577203,1,1,0,0,16
334140,11.28,54.9,262.21,275.31,354.47,263.63,6.79,40.63,0.03,0,0.87,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.9015859286641,1,1,0,0,16
334170,11.39,54.72,273.36,276.34,360.39,266.34,6.76,40.53,0,0.04,0.88,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7153785957539,1,1,0,0,16
334200,11.31,54.89,269.26,267.52,358.78,264.73,6.79,40.54,0.03,0,0.85,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8855454855794,1,1,0,0,16
334230,11.48,54.55,271.49,276.74,349.62,266.01,6.76,40.57,0,0,0.79,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.5538353375328,1,1,0,0,16
334260,11.37,54.75,264.66,274.94,364.33,266.48,6.78,40.57,0.04,0,0.89,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7520448084075,1,1,0,0,16
334290,11.28,54.84,272.51,271.27,356.4,265.86,6.82,40.55,0,0,0.88,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8414857290752,1,1,0,0,16
334320,11.31,54.83,268.95,277.84,363.85,262.92,6.8,40.55,0.02,0.01,0.83,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.826401357478,1,1,0,0,16
334350,11.35,54.6,268.52,267.84,346.68,264.54,6.76,40.55,0,0.02,0.83,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.596579082242,1,1,0,0,16
334380,11.37,54.72,268.72,277.92,349.55,269.61,6.77,40.51,0.05,0,0.8,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7242829330124,1,1,0,0,16
334410,11.42,54.67,270.57,282.71,360.4,267.65,6.76,40.55,0,0,0.83,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.6694913116249,1,1,0,0,16
334440,11.34,54.65,266.02,273.06,352.73,265.79,6.78,40.5,0,0.05,0.89,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6465176583629,1,1,0,0,16
334470,11.22,54.92,266.02,273.18,354.26,259.26,6.75,40.5,0.01,0.04,0.86,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.9195545538652,1,1,0,0,16
334500,11.39,54.58,266.98,277.41,357.96,261.05,6.82,40.53,0,0,0.85,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.5845803683493,1,1,0,0,16
334530,11.46,54.8,267.15,272.67,356.88,260.03,6.8,40.57,0.01,0,0.86,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7954194503446,1,1,0,0,16
334560,11.32,54.68,264.63,271.98,355.98,261.46,6.78,40.5,0,0.04,0.85,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6791686815643,1,1,0,0,16
334590,11.31,54.74,269.09,271.5,351.18,262.8,6.83,40.48,0.01,0,0.9,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7445875084946,1,1,0,0,16
334620,11.42,54.6,262.86,276.72,349.66,262.86,6.82,40.51,0.01,0,0.91,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.5983940358196,1,1,0,0,16
334650,11.28,54.77,267.53,281.46,354.82,263.13,6.79,40.55,0.1,0,0.88,0.65,0.65,0.68,0.68,0,0,0,1,14.9933506083172,0,54.7693430965251,1,1,0,0,16
334680,11.28,54.78,266.73,265.94,352.47,260.28,6.75,40.47,0,0.07,0.83,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7806487052746,1,1,0,0,16
334710,11.12,55.22,266.86,268.44,353.41,260.83,6.81,40.51,0.02,0,0.89,0.64,0.64,0.68,0.68,0,0,0,1,14.9933506083172,0,55.2182218964825,1,1,0,0,16
334740,11.39,54.58,267.71,276.1,353.67,268.98,6.8,40.44,0.04,0.02,0.89,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.5837891585015,1,1,0,0,16
334770,11.19,54.76,270.72,271.04,354.99,259.18,6.78,40.49,0,0,0.87,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.760107261125,1,1,0,0,16
334800,11.3,54.76,277.2,268.62,351.6,266.13,6.8,40.4,0,0.02,0.82,0.65,0.65,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7601781640942,1,1,0,0,16
334830,11.29,54.64,273.01,273.03,359.7,268.74,6.72,40.44,0,0.02,0.87,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6401596871421,1,1,0,0,16
334860,11.22,54.87,265.03,271.85,354.83,262.07,6.77,40.49,0.06,0,0.85,0.63,0.63,0.68,0.68,0,0,0,1,14.9933506083172,0,54.8743321794961,1,1,0,0,16
334890,11.37,54.74,270.36,264.88,355.87,259.84,6.81,40.42,0,0,0.91,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7358243328139,1,1,0,0,16
334920,11.31,54.71,274.22,261.93,345.42,260.32,6.74,40.47,0,0,0.85,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.714334379596,1,1,0,0,16
334950,11.29,54.7,272.72,276.95,358.46,261.22,6.78,40.41,0,0,0.87,0.65,0.65,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7029193591148,1,1,0,0,16
334980,11.28,54.49,261.43,278.88,354.28,264.13,6.74,40.41,0,0.02,0.83,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.4941580997539,1,1,0,0,16
335010,11.34,54.66,268.96,278.43,352.81,264.76,6.76,40.4,0.01,0.02,0.88,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6576672886461,1,1,0,0,16
335040,11.3,54.71,262.51,272.44,349.99,258.85,6.8,40.45,0.02,0.01,0.91,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7097646464373,1,1,0,0,16
335070,11.27,54.68,271.6,270.87,356.26,264.63,6.72,40.41,0,0,0.87,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6777792562067,1,1,0,0,16
335100,11.3,54.75,276.65,266.87,355.13,257.36,6.77,40.41,0,0,0.89,0.65,0.65,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7548225187689,1,1,0,0,16
335130,11.23,54.98,268.94,271.92,357.74,259.28,6.75,40.41,0.02,0,0.89,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.9765333192641,1,1,0,0,16
335160,11.15,54.89,272.82,265.71,353.53,261.38,6.78,40.38,0.04,0.04,0.88,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.8943323800558,1,1,0,0,16
335190,11.26,54.79,267.7,268.74,353.02,267.49,6.78,40.38,0,0.01,0.9,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7929236900371,1,1,0,0,16
335220,11.25,54.65,265.48,282.72,360.08,256.33,6.74,40.36,0,0,0.86,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6539974202851,1,1,0,0,16
335250,11.38,54.69,260.35,272.5,339.65,260.22,6.7,40.33,0,0,0.79,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6884825929312,1,1,0,0,16
335280,11.28,54.62,277.1,275.03,362.89,262.78,6.75,40.39,0.02,0,0.87,0.65,0.65,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6242455252274,1,1,0,0,16
335310,11.35,54.65,264.88,278.54,357.52,261.02,6.8,40.38,0,0,0.87,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6527854660316,1,1,0,0,16
335340,11.28,54.64,266.19,274.82,354.92,261.51,6.8,40.38,0,0,0.9,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6377209341054,1,1,0,0,16
335370,11.24,54.61,269.71,268.93,354.71,263.43,6.69,40.38,0,0.04,0.81,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6133182128053,1,1,0,0,16
335400,11.18,54.8,259.9,274.83,343.02,260.37,6.74,40.34,0,0.03,0.9,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.8015166986528,1,1,0,0,16
335430,11.2,54.8,269.92,272.58,356.8,262.48,6.82,40.35,0.03,0,0.91,0.65,0.65,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7978995702675,1,1,0,0,16
335460,11.26,54.65,276.82,278.45,368.95,265.81,6.75,40.37,0,0,0.88,0.65,0.65,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6537765600334,1,1,0,0,16
335490,11.11,54.9,266.02,265.38,348.81,263.79,6.75,40.34,0,0,0.89,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.9039668168319,1,1,0,0,16
335520,11.26,54.58,268.79,267.92,355.42,262.03,6.7,40.36,0.03,0,0.84,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.5809207769768,1,1,0,0,16
335550,11.24,54.7,262.27,267.81,339.99,263.6,6.75,40.34,0.02,0.01,0.86,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6955622132402,1,1,0,0,16
335580,11.16,54.85,264.37,277.42,350.81,262.18,6.78,40.31,0,0,0.86,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.8499568009762,1,1,0,0,16
335610,11.11,54.8,263.66,278.88,356.99,262.62,6.78,40.31,0.03,0.03,0.87,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.8018169751653,1,1,0,0,16
335640,11.46,54.38,265.54,270.73,354.85,264.29,6.77,40.38,0,0.03,0.89,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.3789154712422,1,1,0,0,16
335670,11.18,54.64,260.17,275.07,343.27,262.86,6.76,40.27,0.03,0,0.85,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.6433812504232,1,1,0,0,16
335700,11.14,54.87,267.66,273.26,354.09,262.91,6.74,40.35,0.05,0,0.81,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.865265405446,1,1,0,0,16
335730,11.17,54.8,259.11,277.3,349.07,261.63,6.73,40.3,0,0,0.82,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.7959004526563,1,1,0,0,16
335760,11.26,54.55,272.58,274.04,358.24,264.9,6.74,40.31,0,0,0.8,0.65,0.65,0.67,0.67,0,0,0,1,14.9933506083172,0,54.545002325215,1,1,0,0,16
335790,11.2,54.89,262.44,272.58,359.04,262.39,6.75,40.3,0.02,0.02,0.86,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.8868055608252,1,1,0,0,16
335820,11.29,54.51,260.25,283.67,349.6,257.19,6.77,40.23,0.02,0,0.87,0.64,0.64,0.66,0.66,0,0,0,1,14.9933506083172,0,54.5065749849627,1,1,0,0,16
335850,11.31,54.62,275.72,274.57,361.79,263.24,6.74,40.28,0.05,0,0.83,0.65,0.65,0.67,0.67,0,0,0,1,14.9933506083172,0,54.619212904332,1,1,0,0,16
335880,11.2,54.58,273.45,284.53,355.95,259.12,6.75,40.27,0.02,0.02,0.87,0.66,0.66,0.67,0.67,0,0,0,1,14.9933506083172,0,54.5790070459782,1,1,0,0,16
335910,11.27,54.59,272.54,275.11,366.6,256.77,6.76,40.26,0,0.01,0.9,0.65,0.65,0.67,0.67,0,0,0,1,14.9933506083172,0,54.5870829207836,1,1,0,0,16
335940,11.15,54.81,258.8,273.62,351.76,259.79,6.77,40.21,0,0.04,0.88,0.63,0.63,0.67,0.67,0,0,0,1,14.9933506083172,0,54.8077743771008,1,1,0,0,16
335970,11.19,54.94,267.57,268.75,353.22,260.6,6.81,40.2,0.01,0.01,0.88,0.64,0.64,0.67,0.67,0,0,0,1,14.9933506083172,0,54.9378091418211,1,1,0,0,16
