Time,cPLS,cLO_measured
4246.5,6.9529420126265,14.8460298991043
4247,7.03486511018219,14.8941156024676
4247.5,7.03970380063411,14.8844331862166
4248,6.99594447816212,14.8368976109683
4248.5,7.02071682050003,14.8501554583746
4249,6.99953045278359,14.900547586764
4249.5,6.98820776098739,14.8831997447833
4250,6.99874658460089,14.8551102114053
4250.5,6.98278364898084,14.8713512925607
4251,7.03090640040573,14.8454888233543
4251.5,7.01113881687557,14.812426918428
4252,6.97024322464721,14.9171434248668
4252.5,6.99277278825106,14.8528826970948
4253,7.02222186238112,14.8535417810692
4253.5,7.01666734062767,14.8016240081882
4254,7.04078943136941,14.8696676270585
4254.5,7.04653164562629,14.8523994761207
4255,6.98696397199182,14.8720617818675
4255.5,6.98745560327768,14.9323009656911
4256,6.94045894207042,14.8894545376249
4256.5,6.98414715014285,14.8678319780575
4257,6.99136234584921,14.8655790239874
4257.5,6.9818763952128,14.8813320389545
4258,7.03838048491119,14.8894654323305
4258.5,6.99542050683237,14.861059273167
4259,7.02181666145421,14.8303992239287
4259.5,6.97755526267721,14.8739498715721
4260,6.94709607291525,14.9256306680393
4260.5,7.00541379856372,14.8686540681188
4261,7.02957668563572,14.8693221241672
4261.5,6.99672890395948,14.8577505347133
4262,6.97904883501885,14.8890431631324
4262.5,6.94310206939541,14.8707467765232
4263,6.9646550678599,14.8778800659874
4263.5,7.03334640805435,14.8222259483969
4264,7.05720837128841,14.8794550452432
4264.5,6.99360009099344,14.8584084900753
4265,7.01355108846911,14.8753755987831
4265.5,6.95452304451507,14.8465650920061
4266,6.97610889630058,14.8667714355341
4266.5,7.00493637507358,14.876443033053
4267,6.99839054054777,14.8148582051349
4267.5,6.97716727077552,14.8691820721171
4268,7.06298505261667,14.8884725467926
4268.5,7.00049264072303,14.8651306459228
4269,7.01356466251569,14.8327759184147
4269.5,7.05178651094213,14.8772967331332
4270,7.00772495731059,14.8555600743605
4270.5,7.00877128209346,14.9273399865033
4271,7.02107297556157,14.8719236468347
4271.5,7.02510772648631,14.8918181773037
4272,6.99730541093687,14.8982316027876
4272.5,6.98141208271163,14.7873917094885
4273,7.00704550185912,14.8935968899542
4273.5,6.98256303277646,14.8999534608356
4274,7.00334404869828,14.8808023131472
4274.5,7.01932411391838,14.8565569748041
4275,6.93963856255144,14.880622684977
4275.5,6.99471729171526,14.8919770707852
4276,7.02622039309115,14.9263395810122
4276.5,7.0023055228564,14.8967364041468
4277,7.06766074237944,14.8749568378598
4277.5,6.97702906822421,14.8919810979975
4278,6.97555526949902,14.8135140657113
4278.5,6.99633466807492,14.8273366775831
4279,7.03323052490756,14.8962185659404
4279.5,7.00835203806668,14.8578505425697
4280,7.02417946297956,14.8618323383539
4280.5,7.04104796518759,14.8822868809004
4281,6.98577700064124,14.8620835926797
4281.5,7.00468562895899,14.8637460848465
4282,7.00077635426095,14.865305960691
4282.5,6.94055161146278,14.839068793883
4283,7.02410082638656,14.8769232121324
4283.5,6.99221857970101,14.8365952394341
4284,6.94867531410366,14.8623443004751
4284.5,6.95227929502707,14.9050509888791
4285,6.98644340822135,14.8483765169731
4285.5,7.04419117554733,14.8621389725281
4286,6.96250128528257,14.8610271373416
4286.5,7.01047642158217,14.8509222082379
4287,7.01120186308168,14.8461891176802
4287.5,7.02355224474211,14.9594879346545
4288,6.97710737823199,14.8750652763175
4288.5,7.04177744704186,14.92649333015
4289,7.07405584144995,14.8958307298456
4289.5,6.95782390502585,14.8422871434477
4290,6.98539031644694,14.908012380585
4290.5,7.02981402985847,14.8928843987378
4291,7.01562144676642,14.8952160947931
4291.5,7.0169774694769,14.9147733465613
4292,7.03846503619068,14.8585607124358
4292.5,6.97611201482355,14.8398968728701
4293,7.00905444899481,14.9280870315529
4293.5,7.04908743877097,14.8887981912596
4294,6.96131970070028,14.8617240751249
4294.5,7.03826682826192,14.8371339247717
4295,7.00785143733747,14.8821364109129
4295.5,7.03455458293058,14.8487060532538
4296,6.98884184170961,14.8630584695515
4296.5,6.98246223318265,14.8675364340872
4297,7.03514128563763,14.8293021530422
4297.5,7.02708359373228,14.8699655234057
4298,6.99418556478091,14.9017093132832
4298.5,7.0957472392505,14.8455107972034
4299,6.99066584971798,14.8643083833316
4299.5,7.02075025311577,14.8928914146685
4300,6.99402356115447,14.9002200315703
4300.5,7.04085297435761,14.857488643686
4301,6.98379236621005,14.8158092330608
4301.5,7.00132796525113,14.8507591031092
4302,7.00572046418075,14.8756430250663
4302.5,6.96010310883653,14.9272931590221
4303,6.99609571990354,14.8485712064558
4303.5,6.968695750661,14.8861403425286
4304,6.98671518458156,14.7890266099697
4304.5,6.98717824038446,14.8532527336513
4305,7.00907385494859,14.871362597126
4305.5,6.93557398023201,14.8947852981513
4306,6.99527464222016,14.8693198298837
4306.5,7.02662488866244,14.9089185300643
4307,6.97011890569318,14.8945293979559
4307.5,7.04114300157698,14.8861970592309
4308,6.93173136877688,14.858278132391
4308.5,7.00211010743268,14.8824507260367
4309,7.00116785231474,14.8885958955377
4309.5,7.0059648566473,14.8481521011228
4310,6.99439543268864,14.8415384762023
4310.5,7.05700703819059,14.8285826509755
4311,6.92902030784538,14.9101884444973
4311.5,7.02842044554633,14.8531537542657
4312,7.01936582808827,14.8173582095629
4312.5,7.01994123791779,14.8641838994499
4313,7.01422653518305,14.8502418360316
4313.5,7.0033737072797,14.8566845613253
4314,6.97710673530657,14.9230462652153
4314.5,7.02081089097158,14.8907325259757
4315,6.99455865677273,14.9221940137641
4315.5,6.9942009017895,14.8976300552621
4316,6.95485487060532,14.8573319692012
4316.5,7.08447184328395,14.8706584541365
4317,6.99477696306872,14.9374012718696
4317.5,7.06029263474613,14.8490645907896
4318,7.02454199957434,14.8778594271666
4318.5,6.99366134649389,14.8669642422546
4319,7.02308597627671,14.9121003188234
4319.5,7.00185276837364,14.8034375783537
4320,6.97724611309222,14.8803078780971
4320.5,7.03210445587754,14.9013221218055
4321,7.02942149559947,14.857150883533
4321.5,7.00085066756458,14.8836336471618
4322,7.02870328963889,14.8450100752427
4322.5,7.00179536468937,14.8855346942134
4323,6.99481002119433,14.8805093728421
4323.5,6.97309921286842,14.88024713853
4324,7.01724329589642,14.8636647515069
4324.5,6.96508565014039,14.8647001455745
4325,7.00495297526084,14.86748281649
4325.5,7.00285184365034,14.9435702128518
4326,6.99895333848002,14.9005514096867
4326.5,6.96462660044266,14.8580195871206
4327,7.00587257264384,14.8758983708987
4327.5,7.01737897585171,14.8177958467881
4328,6.98200557657848,14.8391072541536
4328.5,6.97189735078781,14.8927566881245
4329,7.03308521412329,14.8701095663165
4329.5,7.06197948266701,14.8654177252131
4330,6.98334213334157,14.8963748413551
4330.5,6.9950078533299,14.9325893574648
4331,7.04743169525338,14.8429139474916
4331.5,7.01918808140063,14.8552844475869
4332,7.00212344043535,14.9096837197291
4332.5,7.01154782541569,14.9051634189424
4333,6.961077525582,14.8217691648978
4333.5,6.96474524714113,14.8595313976119
4334,7.01908025014964,14.832172950123
4334.5,7.05996604932967,14.8501725895153
4335,7.01515377275682,14.8986598403111
4335.5,6.98545159928824,14.9152826669146
4336,7.02077656718078,14.873827798489
4336.5,7.04240242795561,14.8475614410978
4337,6.98362631810599,14.8723197539255
4337.5,6.97239278350166,14.9068180838144
4338,7.01036929504914,14.8741819411202
4338.5,7.01452854275977,14.9437956348184
4339,7.02778378511415,14.9007104156135
4339.5,6.97001353418793,14.8397367784067
4340,7.01092701083113,14.8800199998398
4340.5,6.991720329837,14.861212070114
4341,7.04338665116235,14.9150083716059
4341.5,6.99104051001476,14.8828985066122
4342,6.97968151123839,14.909304305701
4342.5,7.00297189244733,14.8872705231655
4343,6.99825108035548,14.8307982177154
4343.5,6.99956807662238,14.8626315140617
4344,7.00457146139749,14.9023665443547
4344.5,7.0146714874328,14.8925025915046
4345,6.99894356782358,14.8527673538053
4345.5,7.02466642245821,14.8585152379245
4346,7.01816750169237,14.8719477843378
4346.5,6.97484220760079,14.8664397721321
4347,7.06415982489968,14.9078440501906
4347.5,6.97095293941761,14.9163432361548
4348,6.97292966012599,14.916968992612
4348.5,7.02874157128289,14.8909969298962
4349,7.03057862215636,14.8402665104608
4349.5,6.98555130982111,14.8599290668425
4350,6.99339051398802,14.7682130420476
4350.5,7.0082502444037,14.8110828023645
4351,7.00021212445548,14.8889899846658
4351.5,7.01315791587446,14.8607239674142
4352,6.9852871004884,14.8673184617821
4352.5,6.98540746717838,14.8352424147367
4353,6.99022252063411,14.8505646257718
4353.5,7.05080500908928,14.8674597672703
4354,7.0235665436416,14.9157578751595
4354.5,7.01728438682398,14.8658935453087
4355,7.0275294106934,14.8497718119504
4355.5,7.00415894389221,14.8971120371854
4356,6.96490101478232,14.9164559278893
4356.5,7.00813040685251,14.9090727716754
4357,6.99910224267162,14.8942500795737
4357.5,7.04310411824499,14.8251312848724
4358,6.9933786186856,14.9383652446108
4358.5,6.98632088934908,14.8679758309047
4359,6.99856157096276,14.8509649675717
4359.5,7.03990586648121,14.8819701508748
4360,6.97017736996968,14.9359557921989
4360.5,6.97612318198935,14.9187421676414
4361,7.03333785533484,14.814193521816
4361.5,7.03391231655409,14.9126400825183
4362,7.0344327161144,14.8456690297005
4362.5,6.99264738269333,14.8723226979667
4363,6.99636362132974,14.8456109283479
4363.5,7.02864237987464,14.8616441023243
4364,6.99543914580638,14.8905419245126
4364.5,7.01854248709931,14.9174683105249
4365,7.01456551412758,14.8992042963819
4365.5,6.98934105167891,14.8946445302901
4366,6.9993053549309,14.9076922513606
4366.5,7.02598120447073,14.8831677132735
4367,6.9182444079788,14.9123053893057
4367.5,7.01425816761864,14.853016728922
4368,6.96739945936086,14.8507236807801
4368.5,6.97768538237045,14.8939411726346
4369,7.02973448565047,14.8536711828723
4369.5,7.00349881957012,14.9193548451242
4370,7.01757796963874,14.8773941026954
4370.5,6.99532293291065,14.8525984491409
4371,7.04444020584075,14.8672701940533
4371.5,6.98566971279403,14.9715597098246
4372,7.02656771522905,14.869239904797
4372.5,7.02448399425493,14.8202503797236
4373,7.0352075397129,14.8886444630329
4373.5,7.00658871639634,14.9038147528631
4374,6.98285300494043,14.8815021346552
4374.5,7.0108665736422,14.8747458022955
4375,6.98609768043547,14.837188631905
4375.5,7.02722197026668,14.8887827668302
4376,7.00527071508415,14.8482340243849
4376.5,7.0553777596268,14.8367674308784
4377,7.01954681879814,14.8723497872572
4377.5,6.98740401889017,14.8960990090777
4378,7.00468241507936,14.8666280486357
4378.5,7.03198476861887,14.8666490476533
4379,7.00418365677443,14.8754568984789
4379.5,7.00445668601637,14.8700210003231
4380,6.99959438881484,14.9003597903732
4380.5,6.99114936355313,14.8839006146079
4381,7.02960508888112,14.8848998105752
4381.5,6.97590746883318,14.890185356575
4382,6.97736888442772,14.8907819897766
4382.5,7.03578782085622,14.8275267707717
4383,6.98316441750877,14.8746052856598
4383.5,6.97086070750738,14.8235508494351
4384,6.99665724489482,14.9035822417727
4384.5,7.03758335826978,14.8777565931097
4385,6.97046481776614,14.8928138384995
4385.5,7.01229147918634,14.8465258616124
4386,6.99198962416815,14.8624890846414
4386.5,6.99342692101192,14.9258231404105
4387,6.96124615868955,14.8429260765367
4387.5,6.98366376652905,14.8823923427808
4388,7.04182955631643,14.8990868300531
4388.5,7.02252110146685,14.8776086819003
4389,7.03884904044389,14.9223599686637
4389.5,6.99182102942329,14.8504184134084
4390,7.0128543838548,14.8793840384053
4390.5,6.99893355973597,14.8600379820812
4391,7.00650817622183,14.9152174099697
4391.5,6.97276295888553,14.895261786494
4392,6.9629551088537,14.8901815394292
4392.5,7.03019176754295,14.8802282728644
4393,6.97414864240475,14.8506199906964
4393.5,7.0324892966218,14.8566440166774
4394,6.97091432763738,14.8896035644636
4394.5,6.97873759202945,14.9102827437175
4395,6.98706770010873,14.8069280047433
4395.5,7.00028154419383,14.9054193422532
4396,7.04016207168484,14.8838029903145
4396.5,7.03645598075562,14.9105733468955
4397,6.97401023261769,14.8404669714641
4397.5,6.97866170238743,14.8953204194804
4398,7.0177275923054,14.8350328944847
4398.5,6.92511270202674,14.8808513667966
4399,6.97789961420492,14.8910210888784
4399.5,6.95717881453526,14.8927230246768
4400,6.99799341272268,14.840320345599
4400.5,6.98102088675782,14.8929222574991
4401,7.02804076001935,14.917570604694
4401.5,6.96111369489814,14.8295571537053
4402,7.01454094856361,14.8580631538175
4402.5,6.98589757840429,14.8594608580345
4403,6.9324228729688,14.901302744258
4403.5,7.02392259998633,14.8166302752034
4404,7.01080615853205,14.8739481538881
4404.5,6.99119009876909,14.911318994709
4405,7.00573072859954,14.8603847742603
4405.5,7.06416944506826,14.8817371297606
4406,6.97038143995871,14.8806708661488
4406.5,7.0088088989685,14.8869939697588
4407,6.99975156889912,14.8274970523379
4407.5,6.96743000761785,14.89338144972
4408,7.00039908799943,14.9278194724224
4408.5,6.98219888813019,14.8876146335534
4409,7.00693347257608,14.8627489515846
4409.5,7.01192580060063,14.9044470266377
4410,6.99114064838359,14.8867299676979
4410.5,7.01289513656092,14.8532310245539
4411,7.04800525000575,14.9033149884075
4411.5,7.00297796361454,14.9263704380982
4412,6.99130081816385,14.9091118571639
4412.5,6.98153202186067,14.8621053364688
4413,6.95752861082455,14.8861717765532
4413.5,6.97918429273213,14.9000184774925
4414,7.002631144491,14.8524721599782
4414.5,6.99019027887208,14.8497993867019
4415,7.00577082088244,14.8460959504296
4415.5,7.04232960518077,14.8711591508429
4416,7.0073611006231,14.8146039678542
4416.5,6.99645034548212,14.8535065198185
4417,6.98627828677615,14.8044709070864
4417.5,6.98415709624571,14.8395645675928
4418,7.05079203448517,14.864107927333
4418.5,6.95322538601297,14.8812193510134
4419,6.99426309344699,14.8779826062154
4419.5,6.91026074103238,14.9108137940945
4420,7.0494786688092,14.8322737857473
4420.5,6.98827835593162,14.8385661856905
4421,6.98676349516732,14.8599360523525
4421.5,6.95545520060252,14.878199771192
4422,7.063662913981,14.9134625701953
4422.5,6.98178130719347,14.9299202326987
4423,6.92120624912357,14.8824905370725
4423.5,7.07441148363493,14.8806303187519
4424,7.06472792947486,14.8940209321144
4424.5,7.01356786681063,14.8659572102448
4425,7.02569125963157,14.8773071030251
4425.5,6.95930979673356,14.8394507872964
4426,6.96600941705718,14.8372399464062
4426.5,6.98905387570465,14.8955606421596
4427,6.96191960112322,14.8711674450069
4427.5,7.02632493292585,14.8529901799601
4428,7.03032656389279,14.8494121377851
4428.5,6.98302310424925,14.8957634869407
4429,7.02029876804745,14.8514461273222
4429.5,7.0246873128625,14.8954772510289
4430,7.00183493767895,14.859624575453
4430.5,6.96698300048997,14.8631755961212
4431,6.95318991370072,14.8888418545405
4431.5,6.96075956642069,14.8395794586721
4432,6.96244229581289,14.840392057299
4432.5,6.99994389775568,14.8548643511102
4433,7.10429888726959,14.8710032799385
4433.5,6.98445458820331,14.8504218135341
4434,6.94724622462972,14.8832587317043
4434.5,7.00203781128805,14.921817606606
4435,6.99515564821714,14.9232844750815
4435.5,6.97036678791867,14.8641225825567
4436,7.01608923963624,14.8693270173377
4436.5,6.96186252499807,14.8805470287705
4437,7.03454473112838,14.8494800817998
4437.5,6.9906310710515,14.8527982426285
4438,7.00604017768135,14.8904496510703
4438.5,7.04732331152024,14.8434268355725
4439,7.02282195200828,14.9019973777985
4439.5,6.98305855925677,14.8832365696784
4440,7.01131345299207,14.8697183016596
4440.5,7.00000541208859,14.8517588613099
4441,6.98638106025348,14.8546372353928
4441.5,6.97402759802477,14.8497027931988
4442,7.00054275813916,14.8326189911183
4442.5,7.03292149786747,14.8846182664435
4443,6.99789456731467,14.8473162659474
4443.5,7.0117988127591,14.9207847103611
4444,7.04049687044882,14.8391404013031
4444.5,6.99566847441721,14.8622498216967
4445,6.94339153930622,14.8553044294819
4445.5,7.03318526719279,14.8347267923779
4446,7.01206908857938,14.8824009795946
4446.5,7.03128884995144,14.8517634493029
4447,7.03126773387891,14.8403407860704
4447.5,7.05793838857534,14.8474930358858
4448,6.9741365800592,14.887582491809
4448.5,6.97896498791106,14.8703417130543
4449,6.96253134066238,14.8678437452137
4449.5,6.99200229427214,14.8681479015666
4450,7.011104919426,14.8256830039072
4450.5,6.94628760046594,14.9365149549166
4451,6.9428402779278,14.8536254563856
4451.5,6.97157978134342,14.881639841141
4452,7.02997100315919,14.8839349815806
4452.5,7.00645177967993,14.8197696530927
4453,6.98455013027941,14.8981337654769
4453.5,6.96694832768863,14.8435091656767
4454,7.04781813831071,14.875618776842
4454.5,7.03925964241197,14.8997303004706
4455,6.99571627364751,14.8378914884116
4455.5,6.98384179840941,14.9075360718647
4456,7.04183906590252,14.8573709238735
4456.5,6.98460298109246,14.8804917686705
4457,7.03010610057304,14.8936149993041
4457.5,6.94943253775067,14.8904527990735
4458,6.95296871451372,14.9095500315412
4458.5,6.96676419831543,14.8919305362994
4459,6.98343856133832,14.8647234737132
4459.5,6.94774058549961,14.9022941575321
4460,7.01303648310108,14.8644476537106
4460.5,7.02060127398635,14.8446939493901
4461,6.98349912757149,14.8012549569373
4461.5,7.03620912769093,14.8536249933122
4462,6.98551702392852,14.8358203540676
4462.5,7.02215920174517,14.8023201759188
4463,7.00759949943683,14.8917498713361
4463.5,6.9962933482628,14.9000431510856
4464,7.03886876158965,14.8460115156587
4464.5,7.02164331943289,14.8379002371755
4465,7.026330153789,14.8557521182416
4465.5,7.02387753563697,14.869738499705
4466,7.01763613330591,14.9194545967677
4466.5,6.95580002710074,14.9022415998629
4467,6.95880974412786,14.863284650837
4467.5,6.98594666764189,14.8389990026086
4468,7.0540139438968,14.9237190179445
4468.5,6.91744355955266,14.9286470002611
4469,6.96554763278531,14.8612546327733
4469.5,6.9480087148776,14.8070006267606
4470,7.03910912985703,14.9186068117038
4470.5,6.99146502819203,14.8743912955193
4471,6.99988512792116,14.8836682429676
4471.5,7.01608574299736,14.8770075287261
4472,6.98231731312341,14.8831901972561
4472.5,6.97240155436003,14.8293579447051
4473,7.00666517095963,14.8539039556567
4473.5,7.00043903193234,14.8322426210052
4474,6.97488247019717,14.819579171522
4474.5,6.97430239003284,14.8869626223142
4475,7.0140202001862,14.8548896020973
4475.5,6.98366453477285,14.9126614119056
4476,7.05412506416838,14.9489232986013
4476.5,6.98857614344946,14.9030193427459
4477,6.99171970255698,14.8714600868655
4477.5,6.93905866297297,14.8632463509044
4478,7.00086180399446,14.8678753078465
4478.5,6.94918802904789,14.8511934281997
4479,6.96894851333126,14.8404208331678
4479.5,6.98756152491772,14.9097766486436
4480,6.97762076785659,14.8342880076453
4480.5,6.97542993088895,14.8130313152264
4481,6.99842257575259,14.8800676301514
4481.5,6.96598445989689,14.8440003331313
4482,6.93586187434329,14.8726547398424
4482.5,7.0271471322579,14.8757983186342
4483,6.97897831540611,14.8305646139963
4483.5,7.03911631090348,14.8766736713186
4484,6.95667275393207,14.8442459773121
4484.5,6.99357849457541,14.9004768953549
4485,7.04402209453913,14.8989025404304
4485.5,7.02579698255706,14.9149443450296
4486,6.94420589171498,14.829882368513
4486.5,6.97115794346753,14.8717667071161
4487,7.07193803056732,14.8722874229927
4487.5,6.99803957945206,14.9038334842621
4488,7.04984783073676,14.8668944551914
4488.5,6.9753229122807,14.8732525039391
4489,6.95844967656331,14.8666989329932
4489.5,7.03445839588547,14.847414259315
4490,6.97454334398036,14.8534584005144
4490.5,7.02890348815395,14.8867585461991
4491,6.983593803437,14.8836442170881
4491.5,7.00775755236687,14.8406823065279
4492,7.02546283218856,14.8504240212295
4492.5,6.97774692997657,14.8984407575309
4493,7.03398993023697,14.9219168128934
4493.5,6.98844362535976,14.8582015878823
4494,6.99866352545156,14.8938955411016
4494.5,6.97844399956852,14.9100931134261
4495,6.98712133558557,14.9078900992389
4495.5,7.0233838066263,14.9419222963536
4496,7.00022126323019,14.8325515947393
4496.5,7.00551075531947,14.8432434720333
4497,7.05693950765552,14.8669826290988
4497.5,6.99944323089611,14.8627991964368
4498,6.97191867640163,14.8903239407923
4498.5,7.00774828698091,14.8790180712061
4499,6.96545492947088,14.895969069349
4499.5,7.01615405167224,14.8517160830821
4500,7.01368751237445,14.8716639815758
4500.5,7.02949567134525,14.8642936430107
4501,7.00619180482286,14.8844613716316
4501.5,7.00970211611097,14.8970937230759
4502,7.02781522139051,14.9013944807271
4502.5,6.97847616514525,14.9128738480261
4503,7.00444125119612,14.8621515037772
4503.5,7.01857625176931,14.851379605703
4504,7.02444215638603,14.8504181429475
4504.5,6.97604377159253,14.8615743441417
4505,6.98101132350669,14.8993962180503
4505.5,6.95921384555445,14.8715940892934
4506,6.98460682810601,14.8532495016255
4506.5,6.984213226799,14.8949647786617
4507,6.97788055799003,14.8520077754524
4507.5,6.99248104070376,14.8534492833687
4508,7.03199964870573,14.8373252685454
4508.5,7.02382576496683,14.920843097312
4509,7.07357196457744,14.8554496163526
4509.5,7.01550750960971,14.8617952872476
4510,7.04529110881279,14.8817885659467
4510.5,7.02928755906549,14.8359476736755
4511,6.99639393128126,14.8966767367022
4511.5,7.00256518104313,14.8578502235569
4512,6.99854572094838,14.9060317245017
4512.5,7.03595491635511,14.8553382963921
4513,6.96636175923251,14.9032504827144
4513.5,6.98438315383213,14.8504534907797
4514,7.00222839075936,14.8866024528574
4514.5,6.95661263391786,14.8674282573862
4515,6.96695364021432,14.8752460352355
4515.5,7.02240561958003,14.840565751649
4516,6.99636742348742,14.819991004334
4516.5,7.00231501260018,14.8841168772083
4517,7.07207905283934,14.8762332652334
4517.5,6.98560291746224,14.8970264225598
4518,6.99019319743307,14.8785759172848
4518.5,7.0128087312243,14.8204155284729
4519,7.02279779019212,14.8295986839365
4519.5,7.02900308507527,14.8627135516829
4520,7.02268451922453,14.8559524126188
4520.5,6.98529644568887,14.8809033568065
4521,7.0169755214035,14.9026728796308
4521.5,6.96222865452773,14.8694710761526
4522,6.9834502015636,14.8580112939112
4522.5,7.02223629402092,14.828365998319
4523,6.98548829757019,14.8594027390376
4523.5,7.03692503617891,14.9474149454243
4524,7.02455868353305,14.8543318244138
4524.5,6.97266168332448,14.8721662330871
4525,7.0348660730035,14.9220017897733
4525.5,6.9967598410248,14.9013844149795
4526,7.04157873976331,14.8891529689985
4526.5,7.0429483761505,14.8393762006393
4527,7.0350402777525,14.7954054265883
4527.5,7.0127771682268,14.885974105774
4528,6.98378711961087,14.8571971395274
4528.5,7.00836054303541,14.935910434613
4529,7.04832929524656,14.8661805204685
4529.5,6.95617662597089,14.8605559193801
4530,6.93053644602529,14.8473336015708
4530.5,7.0689876769103,14.8883169654192
4531,7.06751039448212,14.8855190635171
4531.5,7.00228114609384,14.883341417455
4532,7.03384946408404,14.9240029382445
4532.5,6.95643064167421,14.9010616613583
4533,7.01165572631991,14.8825009399711
4533.5,7.00841653979116,14.8636994615359
4534,7.0167558541587,14.8801642359659
4534.5,6.94242294938665,14.8778765346308
4535,7.03770557246768,14.8248572982045
4535.5,7.00504843589859,14.8940599309591
4536,7.02244151049016,14.8847466037115
4536.5,6.97429410494415,14.874424894938
4537,7.01658905775625,14.8930898192275
4537.5,7.0230351365081,14.8812762055766
4538,6.96053872612177,14.8238088841031
4538.5,7.02811214076998,14.8675221944555
4539,7.04356559746241,14.9210280541253
4539.5,6.98056993561754,14.9054048482648
4540,6.98304907472371,14.8789241567927
4540.5,7.02042142419407,14.8828377841311
4541,6.95851253759692,14.8349350688801
4541.5,6.97655309658093,14.8745226521859
4542,7.03412577693897,14.902264371823
4542.5,6.97698520442142,14.9095200691319
4543,7.00016047704393,14.8399871142766
4543.5,7.03892330659834,14.8316684205959
4544,7.02560352804558,14.8417445600103
4544.5,6.9992111258544,14.8908496372197
4545,6.9163534924661,14.8420861703991
4545.5,7.00261852096772,14.9156814848413
4546,6.9587732430217,14.8718935074179
4546.5,6.98622046524064,14.8875054743697
4547,7.00528557532364,14.8453116219004
4547.5,6.97635408034765,14.9285250225289
4548,6.9993442414904,14.8303299885049
4548.5,6.96007268223494,14.8490110053045
4549,7.00285285310572,14.872551184981
4549.5,7.03378419669172,14.9442082351796
4550,7.01202155999911,14.9020491867265
4550.5,7.01697857201808,14.8667556975738
4551,7.04544291119861,14.8182459564598
4551.5,6.99544909177555,14.8963055468289
4552,6.95204921946055,14.8279572347554
4552.5,7.02262774109636,14.900825693265
4553,6.97729927126797,14.8777327674341
4553.5,7.017635786789,14.9154559181075
4554,6.99634418798693,14.8602378606347
4554.5,7.01530356523207,14.8893777443807
4555,7.0163092127177,14.8734863911563
4555.5,7.00930912030021,14.8496717808616
4556,6.98867290519826,14.8993260722725
4556.5,7.0067607034413,14.8797261927559
4557,6.98906783557268,14.8511285239841
4557.5,6.99143137438647,14.8526445152628
4558,7.00498518941214,14.9127680001895
4558.5,6.99139783076736,14.8933172928221
4559,6.96753209787722,14.8803242121671
4559.5,6.9862000296402,14.8849873363798
4560,7.00153628320997,14.8383125681629
4560.5,7.00630606059479,14.8685525099779
4561,6.9656896014928,14.9159528161142
4561.5,7.0226221560557,14.8330293957057
4562,7.00645344375022,14.849267857846
4562.5,7.0330353420706,14.8645063918669
4563,7.02533442275001,14.8387007194666
4563.5,6.9632317880575,14.8534759330488
4564,7.02838753186151,14.8932874856558
4564.5,7.00179836103019,14.9125044957293
4565,7.00175086091156,14.8624804050012
4565.5,6.96878904235206,14.8403062603118
4566,6.98668063781172,14.8613076863275
4566.5,7.00185981479504,14.8575457689018
4567,6.99536128307077,14.846911911528
4567.5,7.01198649203803,14.8975634235295
4568,6.97941107546323,14.8395609348481
4568.5,7.031687460637,14.8873306832299
4569,7.00891606300507,14.9052739978497
4569.5,6.99227049678396,14.864552312855
4570,7.02407694056292,14.8802225398084
4570.5,7.02808391031448,14.838675686132
4571,7.00619288434243,14.8696028495037
4571.5,6.97294072753604,14.8725038487734
4572,7.01810658074208,14.8659924528913
4572.5,7.01548757575283,14.8465907281819
4573,7.02043432203777,14.9191180499726
4573.5,7.0329915880093,14.9253320033494
4574,6.96628029758663,14.8440873912199
4574.5,6.99898058783094,14.9322129817558
4575,6.98272887394388,14.8693951484138
4575.5,7.01501419030315,14.8626046063596
4576,6.99588850945787,14.8770873055352
4576.5,7.00746491125466,14.8741934662206
4577,7.00061186451491,14.8561799105859
4577.5,7.03018967082411,14.8546017005368
4578,7.02437713786664,14.8486762156542
4578.5,6.99020874300289,14.8431759011002
4579,6.98083628082889,14.8722717944616
4579.5,7.03508425665561,14.9083925106589
4580,7.04285315595277,14.8786895621781
4580.5,6.98258398300086,14.8444989667295
4581,6.98843281196089,14.8388704912091
4581.5,7.00118139174046,14.8793236737925
4582,7.01338202177077,14.8337324726011
4582.5,7.03281239913384,14.8245651718651
4583,6.95791480270082,14.8104842780886
4583.5,6.99868922504305,14.8982825957816
4584,6.98647562140612,14.8638402353022
4584.5,7.02100344624989,14.9155419276026
4585,7.0086104375488,14.8569015253017
4585.5,6.9789332659207,14.895011470776
4586,6.98835903688212,14.9116462887101
4586.5,6.96024133948475,14.8640239155086
4587,7.06063263519098,14.9165125315427
4587.5,7.08043082791379,14.9364667105936
4588,7.0341956494653,14.8991399887097
4588.5,6.99522676627041,14.8802341415163
4589,6.9426715705208,14.8665796893324
4589.5,7.01587604807931,14.8576497901748
4590,6.97686853068695,14.8434019151608
4590.5,7.08357288341298,14.8821347379115
4591,6.99088521018597,14.8523329474711
4591.5,6.98328818898354,14.8508329086432
4592,6.97398581879668,14.8637901346227
4592.5,6.9553414755313,14.8532910335597
4593,6.98681816106691,14.9053855244953
4593.5,6.9759673456243,14.8799732478313
4594,7.03582134264199,14.8432864746409
4594.5,7.0487743655902,14.85945760893
4595,7.02170368175341,14.8983236321134
4595.5,7.07971645974316,14.8683855869841
4596,7.00618603300229,14.8476446277944
4596.5,7.02027811890461,14.8776028188011
4597,6.98042794516671,14.8416391605893
