Time,cLE,cRE_measured
14972,29.7394888800931,49.6818523960064
14972.5,29.7661234235345,49.6533343623724
14973,29.6983795560506,49.7154952125904
14973.5,29.7286012985643,49.6944447610627
14974,29.7218559867875,49.70214909515
14974.5,29.7734354126164,49.77640247954
14975,29.7474095780121,49.7047637622216
14975.5,29.7590684477625,49.7157359905273
14976,29.7681768955155,49.6998460036018
14976.5,29.7856032986294,49.7019612158904
14977,29.7271066457292,49.711104168653
14977.5,29.7238804035132,49.7110464577231
14978,29.7829396049485,49.6361271784641
14978.5,29.7060871457933,49.6828033532445
14979,29.7636968166423,49.6270649502376
14979.5,29.7407802834018,49.7143959723313
14980,29.7190329990773,49.733283560963
14980.5,29.7490674388008,49.7218081661242
14981,29.7378265680129,49.7395300741776
14981.5,29.7331081056457,49.7045256235845
14982,29.7361539145542,49.7054660591292
14982.5,29.7596394434032,49.6685579801582
14983,29.7566282127015,49.7180260662687
14983.5,29.7530313739966,49.7049720716373
14984,29.7846448998408,49.7419633311757
14984.5,29.7025307670244,49.6919155017276
14985,29.716423402916,49.7150941705809
14985.5,29.7235305677372,49.7758856817816
14986,29.7590252538534,49.7459217607759
14986.5,29.7479643891921,49.768374174768
14987,29.7522539354101,49.7524872929285
14987.5,29.6956750004785,49.6886621595218
14988,29.758044709899,49.6714647075353
14988.5,29.7368827188634,49.6526403857364
14989,29.7251834661257,49.6644254390541
14989.5,29.7974113800216,49.7116614320742
14990,29.6985067226915,49.6718399377005
14990.5,29.7527761826209,49.7076357083782
14991,29.7700193986517,49.7104788817483
14991.5,29.7048645835475,49.6467222882293
14992,29.7328277611059,49.7191555296948
14992.5,29.7246771268565,49.7275599471402
14993,29.6993213682149,49.6753227591312
14993.5,29.788060606519,49.7347909490287
14994,29.7936254177185,49.7637627203596
14994.5,29.6814625155863,49.7022203780522
14995,29.7547197274528,49.6983978425319
14995.5,29.7575840829386,49.6978754133267
14996,29.7567937670198,49.7290213428514
14996.5,29.750796224139,49.6672957154302
14997,29.7184548535219,49.7050913182207
14997.5,29.7621928853288,49.6646699198097
14998,29.740083535368,49.6873819038416
14998.5,29.761950672655,49.7347723194835
14999,29.7207245397795,49.6725323513878
14999.5,29.7681760586983,49.6935246768244
15000,29.7471300020408,49.6798487275226
15000.5,29.7829085083926,49.7069353605416
15001,29.8154142907099,49.6853699688201
15001.5,29.7064476376362,49.7418736711754
15002,29.7945851954824,49.7238036491437
15002.5,29.7278457302567,49.6930317219329
15003,29.7534751325358,49.7583949018934
15003.5,29.7004860960964,49.6865074265884
15004,29.7527484632369,49.6909338878297
15004.5,29.7418974773702,49.7116677523258
15005,29.7262532284225,49.6477491473846
15005.5,29.7690654543551,49.7253736467931
15006,29.7323207323625,49.7393275383063
15006.5,29.7923297163809,49.7298817404798
15007,29.7332704356848,49.6748596904461
15007.5,29.6794632887194,49.7487108892906
15008,29.7710978236108,49.6858036081458
15008.5,29.7736821367185,49.7050594708066
15009,29.7952953885448,49.7083050556783
15009.5,29.7578500456141,49.6959318587914
15010,29.6941102063145,49.6269519015449
15010.5,29.7327160369804,49.6264022293857
15011,29.7687268858433,49.6662218377863
15011.5,29.7298010695001,49.7300139114008
15012,29.7551647726138,49.7182475998179
15012.5,29.7917095708617,49.7275561858192
15013,29.7815281434533,49.7008545708776
15013.5,29.741196933365,49.6871495315421
15014,29.7844299716625,49.7349771735364
15014.5,29.8030665382747,49.7108938298795
15015,29.7573139401277,49.7104705358293
15015.5,29.7482758271425,49.6777468367229
15016,29.7228570748724,49.6847734718509
15016.5,29.7295070461388,49.6600714150123
15017,29.735899030547,49.6786176933621
15017.5,29.7323280288761,49.7269641538565
15018,29.7107175344618,49.6524327537903
15018.5,29.7740916720015,49.6640275329864
15019,29.7050942013415,49.6928510025881
15019.5,29.7272073852297,49.768517017755
15020,29.8441847083582,49.7601850901221
15020.5,29.704301915264,49.6738165623083
15021,29.7342391061466,49.700145789658
15021.5,29.7698558437248,49.732411881247
15022,29.7900914776624,49.6860965985479
15022.5,29.7389299692161,49.6966476301915
15023,29.715965707544,49.7123583090856
15023.5,29.7243161453805,49.7214336353655
15024,29.6885996882739,49.6486080996346
15024.5,29.7759578280688,49.7450571528031
15025,29.7619149237554,49.6874518801008
15025.5,29.7434807832433,49.6767322208029
15026,29.7327663555131,49.7106052124189
15026.5,29.8021958442651,49.693136844627
15027,29.8184908838084,49.6876881498026
15027.5,29.751931956649,49.7111989458095
15028,29.7602029225012,49.6990983703688
15028.5,29.7125685971984,49.7819477806858
15029,29.7637232879435,49.7668990806576
15029.5,29.7895415859552,49.704311164663
15030,29.7262486359961,49.7486601997305
15030.5,29.7064303062031,49.7556918488949
15031,29.6967732076012,49.7093634233255
15031.5,29.7127213310267,49.6641272481002
15032,29.7375854037659,49.701422128969
15032.5,29.7546199548693,49.7061463590062
15033,29.7882099909278,49.6936846536747
15033.5,29.7400292632821,49.7192718835701
15034,29.7156026239624,49.6765106235234
15034.5,29.728969817537,49.6916658164607
15035,29.7653185762917,49.7341670569479
15035.5,29.7410759137353,49.7237919564161
15036,29.7897166209051,49.6982210811179
15036.5,29.7480691728654,49.7064176548856
15037,29.7550990635359,49.6976587995171
15037.5,29.776949094249,49.700869551706
15038,29.7387270195469,49.6945593983799
15038.5,29.7568643120787,49.7550358101141
15039,29.7475164206844,49.7028193626477
15039.5,29.7579916509667,49.7129467640472
15040,29.7251550299101,49.7159524481599
15040.5,29.7596823956442,49.6742666669796
15041,29.6795128228025,49.7425862067269
15041.5,29.7538151417138,49.7118472469169
15042,29.7535366318467,49.6580432124651
15042.5,29.7351340940655,49.6831645488631
15043,29.7269453879349,49.6955721063382
15043.5,29.7160946306607,49.6755287706954
15044,29.7809463222293,49.7229381321618
15044.5,29.7192014880965,49.7307988900659
15045,29.7196243718307,49.7108974001235
15045.5,29.8011809601334,49.6913625112668
15046,29.733625858179,49.6949927347539
15046.5,29.7328696419066,49.7207846075705
15047,29.7839107312186,49.6788811509481
15047.5,29.7600165587901,49.7149586678906
15048,29.7524406614834,49.6740142765016
15048.5,29.7822145265799,49.6964535996392
15049,29.7154840488139,49.7433932160696
15049.5,29.8023408068613,49.7325799983414
15050,29.747281014079,49.697942519656
15050.5,29.7626915101567,49.781962101039
15051,29.7374214610196,49.7539167851378
15051.5,29.7662052028712,49.6923672034927
15052,29.7688249971456,49.7440094304322
15052.5,29.7044061072043,49.7121899290949
15053,29.7665830644136,49.7223806211352
15053.5,29.7435143691763,49.730725336537
15054,29.7597820442507,49.6959794367461
15054.5,29.7300594456517,49.7040236401277
15055,29.7308991562845,49.708297087289
15055.5,29.7585800911949,49.7194895254787
15056,29.7379411353005,49.6727990390557
15056.5,29.7410686828714,49.6621478048066
15057,29.7239772281036,49.7228343521915
15057.5,29.7409307142248,49.6866873052409
15058,29.7629004318649,49.6940334349071
15058.5,29.768423476172,49.6713374351052
15059,29.7682632391205,49.6951936658711
15059.5,29.7556778452398,49.69111184362
15060,29.7677824832201,49.6888617886589
15060.5,29.7664843774739,49.7299872459761
15061,29.7224427023635,49.7400893537805
15061.5,29.7084744450727,49.7076991196704
15062,29.7536370123546,49.6846612441083
15062.5,29.749185773349,49.6754897730125
15063,29.7520600747881,49.6931566760931
15063.5,29.7188675229145,49.7176376178364
15064,29.7512905840105,49.6684581380428
15064.5,29.7520279985009,49.6654473642461
15065,29.7334603985759,49.7232201465419
15065.5,29.8195928460937,49.6650636312733
15066,29.7659484769907,49.7315945820369
15066.5,29.7952058786342,49.7226404264351
15067,29.7582418396499,49.6736671415307
15067.5,29.6958166366088,49.6579974086579
15068,29.7375655121672,49.6897570616265
15068.5,29.7296392590356,49.7829467921856
15069,29.779779515427,49.7429354134952
15069.5,29.6841907792321,49.6922235109364
15070,29.7295286960269,49.7287851734409
15070.5,29.7361190954128,49.7013372766469
15071,29.7251406902448,49.6774658528435
15071.5,29.7650623364387,49.6888464244893
15072,29.7588210116869,49.6506282273729
15072.5,29.7313147065642,49.6705825744851
15073,29.7047060762045,49.6588791677768
15073.5,29.7569198135332,49.709080551848
15074,29.754649424893,49.7222859667335
15074.5,29.7318531619153,49.6868207791724
15075,29.7391689495165,49.6967712932748
15075.5,29.7500564719107,49.7221744544519
15076,29.7639195917715,49.66080198942
15076.5,29.7924615551132,49.6934885120038
15077,29.7228410700197,49.7323398039322
15077.5,29.7197711666577,49.6982682310816
15078,29.793984062659,49.702539734272
15078.5,29.7046299619888,49.7142832950543
15079,29.7420554802908,49.6798283125386
15079.5,29.7167831306442,49.6850644082147
15080,29.7360930773305,49.7070631627098
15080.5,29.7336872323831,49.7362099494098
15081,29.7612853857067,49.6775380610214
15081.5,29.7232520116606,49.6448664013576
15082,29.7202646444552,49.7306300810902
15082.5,29.7192927063468,49.6830653859252
15083,29.7521820387388,49.7194041629611
15083.5,29.723529943904,49.7602604074308
15084,29.7353060332675,49.7006386033877
15084.5,29.7314772129402,49.6617415164587
15085,29.7760429755588,49.7030573223357
15085.5,29.7197898360113,49.6615367823952
15086,29.7609435831698,49.7025309033111
15086.5,29.7340907236746,49.7105014877133
15087,29.7583102292393,49.7092323442089
15087.5,29.744888174249,49.7234941411498
15088,29.7515993178402,49.6638333210067
15088.5,29.7467824102103,49.6872402920065
15089,29.7649723059947,49.7077223896214
15089.5,29.7838764759679,49.657422983175
15090,29.7465922689744,49.6751773363301
15090.5,29.7566350999679,49.6911694792732
15091,29.7180156429583,49.7258503829046
15091.5,29.7660721864417,49.7115509288568
15092,29.7301069254212,49.7049709452858
15092.5,29.7400106563811,49.7105633331393
15093,29.82376216513,49.6525516919416
15093.5,29.7325880994107,49.712731928594
15094,29.7374228930057,49.7301865091443
15094.5,29.7293005784334,49.6924274225008
15095,29.7686677683521,49.7381085091275
15095.5,29.7033562943609,49.7619510466954
15096,29.6963287299672,49.6673299942679
15096.5,29.7197736614912,49.7298879334853
15097,29.7443928054211,49.7172505672124
15097.5,29.7311356018828,49.6870263412938
15098,29.7524753998938,49.6884971097565
15098.5,29.7606503000661,49.7503658529519
15099,29.7174419253491,49.7228691452123
15099.5,29.7054706254362,49.6891169132704
15100,29.758140717374,49.7259543934183
15100.5,29.7568567163707,49.688553862215
15101,29.7498145019539,49.7021415722273
15101.5,29.7953055093973,49.6942887755696
15102,29.7849668134996,49.7407882368164
15102.5,29.7425437724591,49.7212380948558
15103,29.7581587486023,49.7410205492521
15103.5,29.7417290326645,49.7396250839686
15104,29.716531834553,49.7277430813175
15104.5,29.7616204549233,49.6814824501856
15105,29.7603526597526,49.6863475423222
15105.5,29.7719582554362,49.7385159056789
15106,29.7797127225364,49.7031312825365
15106.5,29.7387986024747,49.7031549375582
15107,29.7261872999344,49.7547746779701
15107.5,29.7282862335304,49.7691124834214
15108,29.7330416500029,49.6872570153668
15108.5,29.672195727898,49.6872331810185
15109,29.7025336975795,49.6929043316968
15109.5,29.7235888101965,49.6499046599413
15110,29.7419741008101,49.6836063695431
15110.5,29.7606104425941,49.7072651073478
15111,29.7447066462151,49.7061083947177
15111.5,29.7594391919707,49.7010990386238
15112,29.7368582707444,49.6247655699691
15112.5,29.7694590928997,49.6713192022426
15113,29.8059632836653,49.6902658054078
15113.5,29.7836611602364,49.7060586097688
15114,29.7461622581862,49.7170713773257
15114.5,29.7611779172395,49.660895740557
15115,29.7620804423182,49.6737236600813
15115.5,29.7316456384682,49.7258600175514
15116,29.6893815286719,49.6989300549117
15116.5,29.6974725621665,49.7547527092504
15117,29.7507850967221,49.6872363923456
15117.5,29.7945648922958,49.7323442662802
15118,29.7196403520417,49.6834403631896
15118.5,29.702206608456,49.6649665795405
15119,29.7567431992564,49.6990960401594
15119.5,29.805269173944,49.7015317341226
15120,29.8009721049778,49.6595162990843
15120.5,29.7632211697987,49.66211898222
15121,29.7712771212726,49.7713274816213
15121.5,29.729814582359,49.6451006142056
15122,29.7633386321099,49.7279596556432
15122.5,29.7769155723767,49.7085988103968
15123,29.7122716873194,49.6612315525884
15123.5,29.7265717617621,49.6695860524649
15124,29.7817785960926,49.7247651403252
15124.5,29.6814887117357,49.6929249579128
15125,29.6969506244209,49.6728333438964
15125.5,29.7582082724301,49.658013244746
15126,29.7482595262253,49.722560613865
15126.5,29.7714026900903,49.683310319134
15127,29.7599909530957,49.7316255902496
15127.5,29.7989394271741,49.7057794102617
15128,29.7488313526025,49.7501387011676
15128.5,29.7211162328046,49.6856787095362
15129,29.7858032155641,49.7069597620803
15129.5,29.7703630548937,49.7072689163657
15130,29.7232992723213,49.6810667674932
15130.5,29.7122101810385,49.6894631377915
15131,29.7798953798278,49.7246382761305
15131.5,29.7131246617646,49.7003501221028
15132,29.7709190210462,49.7132566429752
15132.5,29.7302681748235,49.6957478602002
15133,29.7361657318294,49.7143126620906
15133.5,29.7806985589661,49.682127350651
15134,29.719411408615,49.6987255663637
15134.5,29.745864104327,49.6874768047472
15135,29.7598292321496,49.7290841493527
15135.5,29.7219439272279,49.7341245628441
15136,29.730285983793,49.6833994294858
15136.5,29.7694994427268,49.7099093181206
15137,29.7566555225735,49.7032982773644
15137.5,29.7596146381132,49.6936055088748
15138,29.715922684846,49.7262709101666
15138.5,29.7048634826999,49.6869832567417
15139,29.8036654940379,49.6892132411058
15139.5,29.7312801435399,49.731181219724
15140,29.7510822243393,49.7113848186498
15140.5,29.7420189893877,49.6686436315637
15141,29.7619370634243,49.6862881213213
15141.5,29.8321899757681,49.6938106619707
15142,29.7521583075755,49.7470503362933
15142.5,29.7341347735406,49.7175082735882
15143,29.7309582505807,49.7383182059577
15143.5,29.723714666697,49.7241817996876
15144,29.7139433347775,49.7202007855865
15144.5,29.7261404754825,49.7043580850468
15145,29.7581835075122,49.6967369522722
15145.5,29.7680330936167,49.6905613276755
15146,29.8126316497522,49.7055244949483
15146.5,29.7013085593744,49.7515841804545
15147,29.7613495304661,49.6967546828802
15147.5,29.7667380407358,49.7544245712022
15148,29.7830234802397,49.7432082173137
15148.5,29.7576789405629,49.6700195456074
15149,29.773025212486,49.7075509004416
15149.5,29.7673072745421,49.7394581762295
15150,29.7450419568902,49.6841272616374
15150.5,29.7896313749913,49.6702791752531
15151,29.7545363478099,49.7101144773156
15151.5,29.7823772506735,49.7294447670909
15152,29.7136840654772,49.7357718081466
15152.5,29.7181104630314,49.6932154126373
15153,29.772427422535,49.7351345956974
15153.5,29.6913830042559,49.7096582336364
15154,29.7637071840383,49.6906958017052
15154.5,29.7309687154226,49.6490816007472
15155,29.7436734716078,49.7243434341609
15155.5,29.7768574610768,49.762480043142
15156,29.7799459868375,49.7535573711412
15156.5,29.8146771532504,49.7157385261253
15157,29.7327982001707,49.686897076833
15157.5,29.7278153157702,49.7030881800719
15158,29.7138721132503,49.6761670771198
15158.5,29.7349208806737,49.68449320991
15159,29.7273312255064,49.6945683870057
15159.5,29.763776735776,49.7184694332235
15160,29.70960690859,49.7462865249047
15160.5,29.7268245273056,49.7093636234129
15161,29.6790963875668,49.7614342846859
15161.5,29.7230342093772,49.7358821882139
15162,29.7811298992854,49.6960646562843
15162.5,29.7440758994043,49.6865307233653
15163,29.6885376085789,49.717462030928
15163.5,29.7184739780201,49.6794481298597
15164,29.7553917647183,49.708214205967
15164.5,29.7148250313427,49.7181781231657
15165,29.7115715730486,49.6920866153068
15165.5,29.7262201746277,49.6720285816777
15166,29.7101616178731,49.7359478745347
15166.5,29.7216719820506,49.731500583244
15167,29.7155582222961,49.7036903231679
15167.5,29.7547138835911,49.7002276739678
15168,29.7246487918997,49.6505039352288
15168.5,29.7288581424618,49.674927868654
15169,29.6897445557198,49.7382172628511
15169.5,29.7809864906613,49.6733180981627
15170,29.7631031593401,49.6917390043773
15170.5,29.7434877784759,49.7242251245721
15171,29.7414504967701,49.6445492227112
15171.5,29.7528958588879,49.690899258606
15172,29.6859161815716,49.7268724171283
15172.5,29.7161008714055,49.702328878589
15173,29.7067371807236,49.7275308727208
15173.5,29.7364100625041,49.7108746492827
15174,29.7284265099095,49.7204852528725
15174.5,29.7366869351388,49.6673820836007
15175,29.7360997802188,49.7177579023545
15175.5,29.7341944198439,49.6958725665827
15176,29.7614576170646,49.7254886283143
15176.5,29.7696043631124,49.7423714281052
15177,29.7347679967352,49.7193021839174
15177.5,29.7389817277364,49.6780374240731
15178,29.7944772951005,49.6934649613099
15178.5,29.7434259768048,49.7414224741927
15179,29.7553526619193,49.7219515179027
15179.5,29.7832213806957,49.679422115707
15180,29.7495646292328,49.7140941259357
15180.5,29.7423019044248,49.7100446222313
15181,29.7759590864231,49.7652109695484
15181.5,29.7802395401013,49.7811685964447
15182,29.6977893490268,49.6927099432601
15182.5,29.7571751528957,49.717600333505
15183,29.7771789829759,49.7310584797569
15183.5,29.7178199562056,49.6800045644176
15184,29.7304892419191,49.7572539328206
15184.5,29.7407779978986,49.6986413321858
15185,29.7364029993843,49.722880259687
15185.5,29.7384563351969,49.7115055914652
15186,29.6959027821426,49.713776424184
15186.5,29.7684247670054,49.7245749994666
15187,29.7564451181312,49.6776810423722
15187.5,29.736074321108,49.6420195117424
15188,29.7322852219573,49.7409104215435
15188.5,29.7406543115426,49.7073461026539
15189,29.7821532490043,49.7151992140137
15189.5,29.750179816078,49.6763003351367
15190,29.7311117255416,49.6682685129438
15190.5,29.7691750644305,49.7182099474472
15191,29.759417031722,49.6622911641192
15191.5,29.7558712813949,49.6287289428263
15192,29.7402672401455,49.7276824104593
15192.5,29.7152631364106,49.67867384531
15193,29.7419570427526,49.7506569369068
15193.5,29.7115924747082,49.7271245840602
15194,29.7562876654952,49.7212349220902
15194.5,29.7530124533331,49.7639974258786
15195,29.7503167958623,49.7153926370835
15195.5,29.7799698883138,49.715837040364
15196,29.7424292130752,49.7343461764034
15196.5,29.6770557136556,49.703339321818
15197,29.8015911251298,49.6667481571469
15197.5,29.8034514519982,49.6485192707347
15198,29.8076070232709,49.7361214063031
15198.5,29.7937698722604,49.7206803290412
15199,29.7259427356351,49.6985516969457
15199.5,29.7619597606582,49.7015744799311
15200,29.7119730077896,49.6941368640632
15200.5,29.6936809152544,49.7534406361763
15201,29.7845133410429,49.7235583172644
15201.5,29.7694300224619,49.748977099677
15202,29.8195002878058,49.7309003400936
15202.5,29.6998282985542,49.6328593379234
15203,29.7430287007236,49.679812684775
15203.5,29.7150234186637,49.7402570092322
15204,29.7326548946758,49.7007385231201
15204.5,29.760195121397,49.7008482599024
15205,29.7299051055912,49.7182839325894
15205.5,29.7681691570766,49.7274563625129
15206,29.7876198038975,49.6842631391832
15206.5,29.7912516540209,49.7058266462782
15207,29.7350386434716,49.7331017907775
15207.5,29.7013814162767,49.7178027491447
15208,29.7745962086826,49.7636931348579
15208.5,29.7473422503764,49.7231542701335
15209,29.7297213769913,49.7610555569912
15209.5,29.7155357787959,49.6868588014039
15210,29.7169416962153,49.6453309708634
15210.5,29.7333570598143,49.7037691111804
15211,29.7605210191255,49.7826517392749
15211.5,29.7431561119483,49.7279578560595
15212,29.7773983417765,49.6742766470144
15212.5,29.7939355156666,49.7459646551465
15213,29.7616970990976,49.6961509688015
15213.5,29.744523886184,49.7205301800879
15214,29.7730324951911,49.7116628150536
15214.5,29.7053763314312,49.6553377402811
15215,29.7336003405783,49.7162565247659
15215.5,29.7004037388129,49.7707728955038
15216,29.7160437059649,49.7088817881947
15216.5,29.6964888534779,49.753334570555
15217,29.7613716774185,49.6982116455113
15217.5,29.7433570801258,49.7023668080465
15218,29.7546224284632,49.705536517787
15218.5,29.7563881358899,49.7767357088624
15219,29.7360533945691,49.7129318497955
15219.5,29.7930576658454,49.7204879445381
15220,29.7639623435025,49.7150454237543
15220.5,29.7818845929178,49.7511908438354
15221,29.7335264538398,49.6980586885988
15221.5,29.7641779765024,49.7136317435261
15222,29.7051585409223,49.6614411046068
15222.5,29.831615263337,49.6676852709939
15223,29.8090287256815,49.6943779642167
15223.5,29.7521058789471,49.7516929807219
15224,29.7292340583905,49.7107568003301
15224.5,29.7762014310531,49.7159379327294
15225,29.7626650053598,49.6639067874728
15225.5,29.7592693425148,49.718252362909
15226,29.8179120428441,49.6778909696156
15226.5,29.7253334398553,49.7101200552804
15227,29.8075101517824,49.713218948478
15227.5,29.7789525123238,49.6905410627885
15228,29.7448420490849,49.684964148299
15228.5,29.7428725756862,49.7486504644083
15229,29.7450901214344,49.7403327715395
15229.5,29.7632988190687,49.7545582187694
15230,29.7144116424605,49.683694822209
15230.5,29.7815759643185,49.7227962137228
15231,29.7501803709675,49.6722955294894
15231.5,29.7853259181608,49.7385741889147
15232,29.7572872797764,49.7227166771136
15232.5,29.7334250485816,49.731169357596
15233,29.753865096952,49.7211620358889
15233.5,29.7007528123924,49.7167108830118
15234,29.6793267080636,49.693617701296
15234.5,29.7142262875093,49.6770576002207
15235,29.7161652598384,49.7079077635656
15235.5,29.7497237184598,49.6965472849844
15236,29.7324946059983,49.6997786185219
15236.5,29.7563742677492,49.6457037476235
15237,29.7778895811857,49.7231736573997
15237.5,29.7681983535915,49.6805801503491
15238,29.7155394898166,49.7239269300438
15238.5,29.749860701564,49.6670849019666
15239,29.7413603315034,49.7481762311568
15239.5,29.7500214047859,49.7667131247016
15240,29.7723669478246,49.6746367220612
15240.5,29.7493001661092,49.7477129297519
15241,29.8067783715213,49.6908622745453
15241.5,29.7641330981341,49.6958454782052
15242,29.7295902973811,49.7246192828957
15242.5,29.7094451342871,49.6991533636144
15243,29.7252092486245,49.7261079618698
15243.5,29.7790683581349,49.6823511209807
15244,29.7460820972763,49.7126109824289
15244.5,29.7047284344209,49.7285187436544
15245,29.7830140516598,49.7240218336191
15245.5,29.7171569881319,49.6603840702315
15246,29.7943993668761,49.6786443768987
15246.5,29.7099630705872,49.6907350441708
15247,29.7603743777714,49.7370059077063
15247.5,29.7121471562934,49.7091985373228
15248,29.7575517494005,49.6822995993914
15248.5,29.7392714651035,49.7324596486233
15249,29.7189371727257,49.7168687224687
15249.5,29.7907824794896,49.7042540714546
15250,29.7090226347464,49.7113185337078
15250.5,29.7558317498672,49.66512694438
15251,29.750183864534,49.6482983985133
15251.5,29.7583219258867,49.7597111332515
15252,29.7004420965471,49.7704629955079
15252.5,29.7476127708798,49.6896733941233
15253,29.7721037970812,49.6994045795078
15253.5,29.7012786635553,49.6282887690723
15254,29.7704719795181,49.6771170820234
15254.5,29.7841849468963,49.7006998609712
15255,29.7600727702412,49.6755001485679
15255.5,29.803773635195,49.669559767861
15256,29.7229047425434,49.6871724077942
15256.5,29.7890396852812,49.662278811132
15257,29.7640200481146,49.7206627544794
15257.5,29.770892897626,49.6567541834761
15258,29.7236716209335,49.6589515515147
15258.5,29.7336757339608,49.678471159562
15259,29.7641442093506,49.6934695966517
15259.5,29.7448616000173,49.6980224918336
15260,29.7242789773735,49.6749856840826
15260.5,29.8016359266837,49.728088427669
15261,29.7481210785941,49.709928782707
15261.5,29.7166974451237,49.678382926618
15262,29.730716972101,49.7287957767268
15262.5,29.759677295078,49.7139393296368
15263,29.7418674843305,49.7250854162833
15263.5,29.7545329702953,49.7325938778372
15264,29.769638696183,49.6853638390483
15264.5,29.7374727582336,49.7182816551828
15265,29.7370388371737,49.7181091460718
15265.5,29.7268788843769,49.6924125372933
15266,29.803398135596,49.6989956084048
15266.5,29.7829718527585,49.7155940374622
15267,29.7473425516446,49.6934909584297
15267.5,29.8215646985811,49.6686770841318
15268,29.7180448478163,49.6862517336784
15268.5,29.747342198565,49.6592104482416
15269,29.7137611702476,49.7169674458324
15269.5,29.748430217113,49.6899592393681
15270,29.7179384562683,49.7109949025683
15270.5,29.7792286500863,49.7191648124222
15271,29.793547513706,49.6904329009258
15271.5,29.7369210485918,49.7079811511187
15272,29.7901841431248,49.7030733592594
15272.5,29.7566452125958,49.6798950163168
15273,29.7755347079411,49.7328854158864
15273.5,29.7631483637752,49.7666694162198
15274,29.7592486520751,49.6648555461707
15274.5,29.7390961347737,49.7005425750233
15275,29.7448903706833,49.715859061161
15275.5,29.778293863577,49.7024059390006
15276,29.7661881225119,49.6618073781203
15276.5,29.7395362154192,49.6649861267933
15277,29.781170671962,49.6790215832138
15277.5,29.7362934935691,49.7449167373598
15278,29.7884073569521,49.6859809356583
15278.5,29.8095258969769,49.7214592289831
15279,29.7651350570238,49.6943597823973
15279.5,29.7308911911384,49.7187131000014
15280,29.7684379859617,49.7184656819772
15280.5,29.7943455033956,49.7211664903474
15281,29.7470904385555,49.7211649030832
15281.5,29.7993173112559,49.6694460500593
15282,29.7546529257785,49.7477388341407
15282.5,29.7548214394607,49.7129498360071
15283,29.7972617642791,49.6787085806316
15283.5,29.7543959833596,49.7471399456946
15284,29.7561906735052,49.7180401082657
15284.5,29.6858222440051,49.6942797711982
15285,29.7846499427782,49.6823566839529
15285.5,29.7475201658606,49.6982458496613
15286,29.7631634253538,49.6758111492434
15286.5,29.8068866469895,49.6846078430696
15287,29.7396068901844,49.7512783755977
15287.5,29.7221686200342,49.7156979203677
15288,29.7953250135665,49.7172836855824
15288.5,29.7289396817547,49.6946440500108
15289,29.7343072533863,49.698521090994
15289.5,29.7162184775446,49.7210094349094
15290,29.7491322927227,49.6711267655704
15290.5,29.7320857685539,49.7169924658138
15291,29.7295105296633,49.7276090511965
15291.5,29.7489670911202,49.7273103715469
15292,29.7258791085705,49.657197337126
15292.5,29.7436627590477,49.7464953928171
15293,29.7325401920799,49.7186477178623
15293.5,29.7453066042474,49.7138176915325
15294,29.7626660583527,49.6929033627897
15294.5,29.7899584870871,49.7240127719719
15295,29.7282011143341,49.743124149443
15295.5,29.6729597962519,49.721108457034
15296,29.7798410495805,49.6942800701001
15296.5,29.7591351144441,49.7221197438236
15297,29.7522354370594,49.7135725008123
15297.5,29.7766906137078,49.6952281087374
15298,29.6757966787958,49.6409715890691
15298.5,29.6792041545119,49.7015406992107
15299,29.6923060066031,49.7408405471368
15299.5,29.7578191267203,49.6910801856088
15300,29.7560726531029,49.7096617397575
15300.5,29.7334232290185,49.6971944462804
15301,29.7710198971772,49.6947116836211
15301.5,29.7757496716429,49.6800525484145
15302,29.7178138641289,49.7246137747076
15302.5,29.7226457425782,49.6714451183653
15303,29.7395083542705,49.703551915198
15303.5,29.7139955672261,49.6794052722782
15304,29.7989172565534,49.7277405732839
15304.5,29.7682451556289,49.6737133550901
15305,29.7154203004574,49.7015772010954
15305.5,29.7644069116047,49.6840970116549
15306,29.7175619851101,49.7352932925042
15306.5,29.6905082054184,49.7166094886138
15307,29.7418188379333,49.6810136102508
15307.5,29.7808075055712,49.7216345263859
15308,29.7813034822623,49.7280120400845
15308.5,29.7628546114649,49.7258984295459
15309,29.8262819403009,49.6871887916001
15309.5,29.7438073965264,49.6941395255365
15310,29.8130893795915,49.6971296976755
15310.5,29.7338906501213,49.6819815769221
15311,29.6964903449334,49.6904716178683
15311.5,29.7470003997744,49.6885362645683
15312,29.7441316457333,49.7069645511628
15312.5,29.7469274401793,49.7033914671624
15313,29.7367620942685,49.7083009817652
15313.5,29.7878147456197,49.690863307152
15314,29.7629760473441,49.7331129145472
15314.5,29.7030039712981,49.7027580820828
15315,29.7468054556013,49.6966330718458
15315.5,29.7663001172721,49.7071094528463
15316,29.7774864476832,49.7113745237409
15316.5,29.7636853149271,49.7422667211883
15317,29.7399152561853,49.704179635279
15317.5,29.7788586776651,49.683277226353
15318,29.7694421518948,49.7220585132069
15318.5,29.7584534040559,49.7316119600832
15319,29.7344778001033,49.6889059633232
15319.5,29.7173010377731,49.6739296537556
15320,29.8163794113498,49.7444070055237
15320.5,29.7878519370527,49.6835190218095
15321,29.7730407848032,49.679341767026
15321.5,29.7507804071838,49.7119809585034
15322,29.7833215588338,49.6818186818879
15322.5,29.7584745847429,49.6834040947045
15323,29.7138085237661,49.7153986912666
15323.5,29.7376630939264,49.7040406891811
15324,29.7520245125646,49.7094065202018
