Time,fPLSS,cLO_measured
4175.5,278.763284941617,14.8727204693104
4176,278.743052272041,14.8689074514554
4176.5,277.420060093435,14.8673992087581
4177,277.620668133378,14.870302068058
4177.5,277.941754124057,14.8712495930457
4178,277.597685782156,14.8727973852501
4178.5,278.208650833502,14.875894874026
4179,277.871998266394,14.8675553231235
4179.5,277.888405363629,14.8687193843902
4180,278.922817279364,14.8688040329887
4180.5,277.304370844424,14.8712411666167
4181,278.052500337267,14.8710807017033
4181.5,278.173957556862,14.8720916546845
4182,277.251865203793,14.8745485054112
4182.5,277.973033742337,14.8697023410112
4183,277.941656055207,14.8696768273923
4183.5,277.924394472511,14.8690760377456
4184,277.206381285982,14.8711549478114
4184.5,278.270693191652,14.8700967985256
4185,278.172539081558,14.8714644894466
4185.5,277.49631161992,14.8740571632935
4186,278.030703475916,14.8690944480732
4186.5,277.890142350836,14.875655386152
4187,277.841181176367,14.8718198709663
4187.5,278.645020460097,14.8729533365267
4188,277.719299555665,14.8701549038392
4188.5,278.465728694044,14.8727961805525
4189,278.108013668109,14.8732919820989
4189.5,277.956397213341,14.8753391096403
4190,278.042634660276,14.8658827093416
4190.5,278.137240116358,14.8738696559932
4191,278.031696978031,14.8768606358144
4191.5,278.925422291548,14.870205342838
4192,277.839757073804,14.8753119496093
4192.5,277.648921200825,14.874923247563
4193,277.982267694963,14.8749012161311
4193.5,277.791129665438,14.8745573807616
4194,277.844365278806,14.8692508148877
4194.5,278.169049995711,14.8752899971496
4195,278.774990646351,14.8690591259854
4195.5,277.470162348531,14.8709901590953
4196,277.817452509497,14.8683313980382
4196.5,277.64588379613,14.8716019206925
4197,278.533917667035,14.870739774664
4197.5,277.728360636859,14.8731680771116
4198,278.203077033528,14.8745045669202
4198.5,277.934504982407,14.8707289367939
4199,277.731013786291,14.8736725822503
4199.5,277.01430884957,14.8717220599798
4200,278.385596879335,14.8709900739968
4200.5,278.050262058976,14.8758134015687
4201,278.291871426364,14.8750819394308
4201.5,278.933537094196,14.873387754021
4202,277.894203454266,14.8716373110953
4202.5,278.062437405795,14.8686903706679
4203,277.370863932209,14.8726553349674
4203.5,278.055301965568,14.870992304507
4204,277.190272615032,14.8626729407386
4204.5,277.193672218807,14.8687576568995
4205,277.63082334013,14.8702274773629
4205.5,277.823516602308,14.8756015791177
4206,278.539396745142,14.8690239213352
4206.5,277.439456041069,14.8717304567083
4207,278.369510067406,14.8627438042261
4207.5,277.643325746004,14.8720246979496
4208,277.595286469383,14.8684472238792
4208.5,277.837027736699,14.8702252267108
4209,278.525865128211,14.8700133211261
4209.5,277.440242119472,14.874818093169
4210,278.239365338523,14.874960079115
4210.5,278.379521091742,14.8727533640486
4211,279.146171611245,14.872209653189
4211.5,278.206032253436,14.8747230044645
4212,278.2569665877,14.8752989582178
4212.5,278.496578808926,14.8713291837525
4213,278.266847964184,14.8702960862326
4213.5,277.504972795693,14.8691032130191
4214,277.925789227703,14.8712583350314
4214.5,277.130512023173,14.8744647737221
4215,277.196153247326,14.8702112076774
4215.5,278.445266581797,14.8649310850706
4216,276.571939899941,14.8756027307836
4216.5,277.948602037468,14.873065082518
4217,278.320062999125,14.8751648327315
4217.5,277.820885426268,14.8650833575644
4218,278.861324253462,14.8744689930147
4218.5,277.54769309667,14.8706720201793
4219,278.054460732161,14.8729795912478
4219.5,277.509545431708,14.8651731921065
4220,278.120288342899,14.8744846918342
4220.5,277.927717282931,14.8684828433326
4221,277.808648390632,14.8749401379371
4221.5,278.149244448112,14.8645373439006
4222,277.569644210512,14.8638449157975
4222.5,279.142680671904,14.8715767819592
4223,277.768781969423,14.8773171599293
4223.5,277.603730060665,14.8744491832181
4224,277.501001957626,14.8665799439788
4224.5,277.115821322099,14.8726907477357
4225,277.349849247172,14.8759365659919
4225.5,277.085753028777,14.8763003271907
4226,278.219987182786,14.8741121511207
4226.5,278.626859213232,14.8718981724158
4227,277.626583652298,14.8744494433957
4227.5,277.10842595756,14.8668159759414
4228,278.209247649351,14.8710593790177
4228.5,278.832605519181,14.8726615990431
4229,277.74774838972,14.8707421999642
4229.5,278.36256946415,14.8743207687118
4230,277.312999535186,14.8727965521685
4230.5,278.331526867982,14.8725775267514
4231,277.956322000327,14.8754667434454
4231.5,278.006506979154,14.87079073497
4232,277.987677555434,14.873294950878
4232.5,278.248782020246,14.8737493141713
4233,277.469053690427,14.8697552426697
4233.5,277.294252815268,14.8691979288724
4234,278.415807420934,14.868082269191
4234.5,278.196668777308,14.8721587902592
4235,278.02034612735,14.8688446175003
4235.5,278.440635604029,14.8692035494582
4236,278.08388814783,14.8716777361473
4236.5,278.052926873437,14.8702869504868
4237,278.35069482443,14.871392750731
4237.5,277.610701437313,14.8720409264323
4238,277.663451769414,14.8674099896758
4238.5,278.347736617897,14.8749674741301
4239,278.071916050498,14.8675391966409
4239.5,277.581211241826,14.8748458587595
4240,278.452981186865,14.8680353651111
4240.5,278.302571407428,14.8715782974157
4241,278.097881407857,14.8755168923474
4241.5,278.453060632962,14.8732063595541
4242,278.573039664983,14.8775567472987
4242.5,278.472690685212,14.8706470191848
4243,277.182374481155,14.8655408405455
4243.5,278.344099380805,14.8754827641712
4244,277.607386706499,14.8777644060979
4244.5,278.2292830796,14.8723066385005
4245,277.246234894274,14.8685076429161
4245.5,278.828895686396,14.8714362157182
4246,278.408329195583,14.8685431924628
4246.5,277.691055624812,14.8683504609661
4247,278.156836941969,14.8731590313024
4247.5,278.396133035347,14.8721907896773
4248,278.429206012176,14.8674372321525
4248.5,277.477386967334,14.8687630168932
4249,277.787044479285,14.8738022297321
4249.5,277.984189519717,14.872067445534
4250,277.486988353752,14.8692584921962
4250.5,277.991719153697,14.8708826003118
4251,278.023273933638,14.8682963533911
4251.5,277.79510404664,14.8649901628985
4252,278.15983099932,14.8754618135424
4252.5,278.461749929669,14.8690357407652
4253,277.497421956057,14.8691016491626
4253.5,278.113282140719,14.8639098718745
4254,277.734993302357,14.8707142337615
4254.5,278.143709129492,14.8689874186678
4255,277.81089540739,14.8709536492424
4255.5,278.312341461638,14.8769775676248
4256,278.972178779481,14.8726929248182
4256.5,278.662498345917,14.8705306688614
4257,277.744298053948,14.8703053734544
4257.5,277.228638089692,14.8718806749511
4258,278.71166999733,14.8726940142887
4258.5,278.229474855022,14.8698533983724
4259,278.538697241908,14.8667873934486
4259.5,278.304141701288,14.8711424582129
4260,278.073461110243,14.8763105378596
4260.5,277.462654585577,14.8706128778676
4261,277.600605032678,14.8706796834724
4261.5,277.705622075243,14.869522524527
4262,278.214710054481,14.8726517873689
4262.5,277.236877872,14.870822148708
4263,278.153871039801,14.8715354776544
4263.5,277.155551210678,14.8659700658954
4264,277.764477366761,14.87169297558
4264.5,278.042712106469,14.8695883200632
4265,277.342773534046,14.871285030934
4265.5,277.783396536867,14.8684039802563
4266,278.042941292051,14.8704246146091
4266.5,278.316441118721,14.871391774361
4267,278.094866609962,14.8652332915692
4267.5,278.133300821565,14.8706656782674
4268,277.443272161039,14.872594725735
4268.5,278.004206253836,14.870260535648
4269,277.847726323774,14.8670250628972
4269.5,278.314691512876,14.871477144369
4270,277.891430914627,14.8693034784917
4270.5,277.970532141065,14.876481469706
4271,278.324721740128,14.8709398357392
4271.5,277.976112775657,14.8729292887861
4272,277.02408098498,14.8735706313344
4272.5,278.060286178569,14.8624866420045
4273,278.216193089889,14.8731071600511
4273.5,277.505099088457,14.8737428171392
4274,277.849895203017,14.8718277023704
4274.5,277.885796510223,14.8694031685361
4275,278.165586992326,14.8718097395534
4275.5,278.392460689331,14.8729451781342
4276,277.138357154627,14.8763814291569
4276.5,278.109372726929,14.8734211114704
4277,278.566887760808,14.8712431548417
4277.5,278.086183691698,14.8729455808554
4278,278.700451078001,14.8650988776268
4278.5,277.344289228564,14.866481138814
4279,278.487716712319,14.8733693276497
4279.5,277.655041815071,14.8695325253127
4280,277.806029678183,14.8699307048911
4280.5,277.886160835377,14.8719761591457
4281,278.231430090993,14.8699558303237
4281.5,277.894179969483,14.8701220795403
4282,277.930304798218,14.8702780671248
4282.5,278.144132175947,14.867654350444
4283,278.181407917274,14.8714397922689
4283.5,278.098304948702,14.8674069949991
4284,277.722769746909,14.8699819011032
4284.5,277.670751202913,14.8742525699436
4285,277.910544703423,14.868585122753
4285.5,278.04068317386,14.8699613683085
4286,277.760751239615,14.8698501847898
4286.5,277.735159662457,14.8688396918795
4287,277.604251197408,14.8683663828237
4287.5,278.838732702014,14.8796962645211
4288,278.164883354397,14.8712539986874
4288.5,278.012863680882,14.8763968040707
4289,277.1112290156,14.8733305440402
4289.5,277.448252602094,14.8679761854005
4290,278.05868933889,14.8745487091142
4290.5,277.605000341874,14.8730359109295
4291,277.308337633926,14.873269080535
4291.5,278.34267612366,14.8752248057118
4292,277.404025531224,14.8696035422993
4292.5,278.454501735096,14.8677371583427
4293,278.628994515417,14.876556174211
4293.5,278.386929047895,14.8726272901817
4294,278.424546417053,14.8699198785682
4294.5,277.952809404779,14.8674608635329
4295,278.394606439277,14.871961112147
4295.5,277.302258990834,14.8686180763811
4296,277.760116102513,14.8700533180108
4296.5,277.891881440599,14.8705011144644
4297,277.059196439257,14.8666776863599
4297.5,278.232947515518,14.8707440233963
4298,277.389967452639,14.873918402384
4298.5,278.243056362689,14.868298550776
4299,278.445776503101,14.8701783093889
4299.5,278.052149389245,14.8730366125225
4300,277.759923431044,14.8737694742127
4300.5,277.841718479939,14.8694963354243
4301,278.006979691972,14.8653283943618
4301.5,278.008279317527,14.8688233813666
4302,277.660528792692,14.8713117735623
4302.5,278.487926541275,14.8764767869579
4303,277.952639488695,14.8686045917013
4303.5,278.46303824623,14.8723615053085
4304,278.801618903405,14.8626501320527
4304.5,278.55531871745,14.8690727444208
4305,277.997707680121,14.8708837307683
4305.5,277.504503673026,14.8732260008708
4306,277.788758814355,14.8706794540441
4306.5,278.132996896596,14.8746393240621
4307,277.93122348501,14.8732004108513
4307.5,278.155820094589,14.8723671769788
4308,278.468725683306,14.8695752842948
4308.5,278.348574051228,14.8719925436594
4309,277.876189331527,14.8726070606095
4309.5,278.187126735645,14.868562681168
4310,278.990417175005,14.8679013186759
4310.5,278.134529683558,14.8666057361532
4311,277.377937884057,14.8747663155054
4311.5,277.658538132319,14.8690628464823
4312,277.681764477182,14.865483292012
4312.5,278.587635681423,14.8701658610007
4313,279.085752446317,14.8687716546589
4313.5,278.028692076088,14.8694159271882
4314,277.471189171471,14.8760520975772
4314.5,278.815637478232,14.8728207236533
4315,277.837563318857,14.8759668724321
4315.5,278.037597265375,14.8735104765819
4316,277.668445688137,14.8694806679758
4316.5,277.810545111655,14.8708133164693
4317,277.376555329791,14.8774875982427
4317.5,278.40104193668,14.8686539301347
4318,277.046268546317,14.8715334137724
4318.5,278.769873898911,14.8704438952811
4319,277.915401255262,14.874957502938
4319.5,277.601272028011,14.8640912288911
4320,278.060028389815,14.8717782588654
4320.5,277.290005509815,14.8738796832362
4321,276.880850097282,14.869462559409
4321.5,277.605877969033,14.8721108357719
4322,278.364747414822,14.86824847858
4322.5,277.885614471824,14.872300940477
4323,277.72887989617,14.8717984083399
4323.5,277.698304447577,14.8717721849087
4324,278.400589302114,14.8701139462064
4324.5,278.154274938057,14.8702174856131
4325,277.715457381579,14.8704957527047
4325.5,278.300352284702,14.8781044923409
4326,277.949752138014,14.8738026120244
4326.5,279.214458208751,14.8695494297678
4327,278.203329139496,14.8713373081456
4327.5,277.750880370853,14.8655270557345
4328,278.813777661691,14.867658196471
4328.5,278.02205538944,14.8730231398681
4329,278.181680669693,14.8707584276873
4329.5,277.706202440553,14.870289243577
4330,278.961157628614,14.8733849551912
4330.5,278.065908223123,14.8770064068022
4331,278.386007920399,14.8680388658049
4331.5,278.084728853702,14.8692759158144
4332,278.070587140571,14.8747158430286
4332.5,278.050510917281,14.8742638129499
4333,278.665248380378,14.8659243875455
4333.5,278.522428532129,14.8697006108169
4334,278.038412121707,14.866964766068
4334.5,278.170645739827,14.8687647300072
4335,278.692336414425,14.8736134550868
4335.5,277.66526897302,14.8752757377472
4336,277.130329822067,14.8711302509046
4336.5,277.654386846826,14.8685036151655
4337,278.044794024847,14.8709794464482
4337.5,278.940924317583,14.8744292794371
4338,277.628537476209,14.8711656651677
4338.5,278.617307842093,14.8781270345375
4339,277.599918200698,14.873818512617
4339.5,278.844301224755,14.8677211488964
4340,276.989233439451,14.8717494710397
4340.5,276.919831533348,14.8698686780671
4341,278.016103362866,14.8752483082163
4341.5,279.03391504112,14.8720373217169
4342,277.991096145401,14.8746779016258
4342.5,276.970801645328,14.8724745233722
4343,277.451152024551,14.8668272928272
4343.5,277.823561137234,14.8700106224619
4344,278.677264095135,14.8739841254912
4344.5,278.03941419071,14.8729977302061
4345,277.736150414057,14.8690242064362
4345.5,277.907597019261,14.8695989948481
4346,278.314299715096,14.8709422494895
4346.5,277.006281582972,14.8703914482689
4347,278.928535581289,14.8745318760747
4347.5,278.350942737169,14.8753817946712
4348,277.912068089653,14.8754443703169
4348.5,278.137741008609,14.8728471640453
4349,278.04119740671,14.8677741221018
4349.5,277.396059574067,14.8697403777399
4350,277.822999630221,14.8605687752605
4350.5,278.647525146656,14.8648557512921
4351,277.776880554708,14.8726464695223
4351.5,277.427318448505,14.8698198677971
4352,278.059226925355,14.8704793172339
4352.5,277.965564054548,14.8672717125294
4353,278.322853852628,14.8688039336329
4353.5,277.792879379365,14.8704934477827
4354,277.710410814835,14.8753232585716
4354.5,277.898903622242,14.8703368255866
4355,278.115330182376,14.8687246522507
4355.5,278.066008301437,14.8734586747742
4356,278.772505678128,14.8753930638446
4356.5,277.27402409456,14.8746547482232
4357,278.445482185643,14.8731724790131
4357.5,278.084375017649,14.8662605995429
4358,277.300659420395,14.8775839955168
4358.5,278.293235223765,14.8705450541462
4359,277.980278883781,14.8688439678129
4359.5,277.853079184722,14.8719444861432
4360,277.793413254659,14.8773430502756
4360.5,277.32947592626,14.8756216878198
4361,276.984881728844,14.8651668232373
4361.5,277.955465617463,14.8750114793075
4362,277.471790198572,14.8683143740257
4362.5,278.276919182292,14.8709797408524
4363,278.207629966021,14.8683085638905
4363.5,277.603418512368,14.8699118812881
4364,278.31035361835,14.8728016635069
4364.5,279.196852183973,14.8754943021082
4365,277.523267979671,14.8736679006939
4365.5,278.782860188497,14.8732119240847
4366,278.494385986081,14.8745166961918
4366.5,277.887488692718,14.872064242383
4367,277.59945679389,14.8749780099863
4367.5,279.264790901108,14.8690491439479
4368,278.293498453155,14.8688198391337
4368.5,277.884337151563,14.8731415883192
4369,278.124004122487,14.8691145893429
4369.5,277.856095187998,14.8756829555681
4370,278.329842358891,14.8714868813252
4370.5,278.644955405053,14.8690073159698
4371,278.237685354391,14.870474490461
4371.5,278.028405090767,14.8809034420382
4372,277.36223850707,14.8706714615354
4372.5,277.990870455032,14.865772509028
4373,277.789914244762,14.872611917359
4373.5,278.27981019917,14.874128946342
4374,277.436732474243,14.8718976845212
4374.5,278.281415491839,14.8712220512852
4375,277.939186451716,14.8674663342462
4375.5,277.750732505714,14.8726257477387
4376,277.780631512984,14.8685708734942
4376.5,277.552107449984,14.8674242141435
4377,279.355194730783,14.8709824497814
4377.5,277.69017445503,14.8733573719635
4378,278.077389981632,14.8704102759193
4378.5,277.910967629103,14.870412375821
4379,278.503151137912,14.8712931609036
4379.5,278.17082061919,14.870749571088
4380,278.363059906774,14.873783450093
4380.5,277.674953571767,14.8721375325165
4381,277.96766773755,14.8722374521132
4381.5,277.955392868218,14.8727660067132
4382,277.477457988558,14.8728256700333
4382.5,278.222042596516,14.8665001481329
4383,277.753104884985,14.8712079996217
4383.5,278.175211359651,14.8661025559992
4384,278.621878783588,14.874105695233
4384.5,278.169959658331,14.8715231303667
4385,278.447231229605,14.8730288549056
4385.5,278.462012798666,14.8684000572169
4386,277.887733240413,14.8699963795198
4386.5,278.272716098391,14.8763297850967
4387,277.544165919607,14.8680400787094
4387.5,277.930226479801,14.8719867053338
4388,278.779284788849,14.873656154061
4388.5,277.991964700732,14.8715083392457
4389,277.533006239207,14.8759834679221
4389.5,278.113170665264,14.8687893123965
4390,277.675004245607,14.8716858748962
4390.5,277.372837578402,14.8697512692638
4391,277.303676421142,14.8752692120527
4391.5,276.751824252462,14.8732736497051
4392,276.965750665935,14.8727656249986
4392.5,278.364738041837,14.8717702983421
4393,277.91828734409,14.8688094701253
4393.5,278.136515758855,14.8694118727234
4394,278.023237144532,14.8727078275021
4394.5,277.666532015703,14.8747757454274
4395,278.263562055548,14.86444027153
4395.5,277.031638001748,14.874289405281
4396,278.38910649161,14.8721277700871
4396.5,278.016008326403,14.8748048057452
4397,278.214303200615,14.8677941682021
4397.5,278.244965882686,14.8732795130037
4398,277.774618079781,14.8672507605042
4398.5,279.18556031892,14.8718326077353
4399,277.485858967685,14.8728495799435
4399.5,277.514807298577,14.8730197735234
4400,277.305690927297,14.8677795056156
4400.5,279.163682359276,14.8730396968056
4401,278.167887234201,14.8755045315251
4401.5,277.449134666897,14.8667031864262
4402,277.781730475866,14.8695537864374
4402.5,277.678401256716,14.8696935568591
4403,278.260021883531,14.8738777454815
4403.5,278.151608663131,14.865410498576
4404,277.662258892855,14.8711422864445
4404.5,277.71901618523,14.8748793705266
4405,278.710809924867,14.8697859484817
4405.5,278.536852853593,14.8719211840318
4406,278.70080159147,14.8718145576706
4406.5,277.918229321929,14.8724468680316
4407,279.140225350157,14.8664971762895
4407.5,278.181901512863,14.8730856160277
4408,278.426315138733,14.8765294182979
4408.5,278.026966600053,14.872508934411
4409,277.926127020854,14.8700223662142
4409.5,277.125826858032,14.8741921737195
4410,277.472463629919,14.8724204678255
4410.5,278.138421402051,14.8690705735111
4411,278.652121345542,14.8740789698964
4411.5,278.231086312293,14.8763845148655
4412,278.763758997199,14.8746586567721
4412.5,278.439249690334,14.8699580047026
4413,277.788259845678,14.872364648711
4413.5,278.532452378244,14.8737493188049
4414,277.892459172527,14.8689946870535
4414.5,278.409178669035,14.8687274097259
4415,278.379593303522,14.8683570660987
4415.5,278.345354943004,14.87086338614
4416,277.674606258456,14.8652078678411
4416.5,278.232411325561,14.8690981230375
4417,277.260741644635,14.8641945617643
4417.5,277.902820143047,14.867703927815
4418,277.040283506088,14.870158263789
4418.5,278.006743394909,14.871869406157
4419,277.444536719351,14.8715457316772
4419.5,277.808033603455,14.8748288504651
4420,277.787557228177,14.8669748496304
4420.5,278.048143688922,14.8676040896247
4421,278.353836754967,14.8697410762909
4421.5,278.495399114026,14.8715674481749
4422,278.29308705812,14.8750937280752
4422.5,277.378862715802,14.8767394943256
4423,277.661640631417,14.8719965247629
4423.5,277.220825417544,14.8718105029309
4424,278.459662376788,14.8731495642671
4424.5,277.88261782524,14.8703431920802
4425,277.568703059845,14.8714781813582
4425.5,277.707148115621,14.8676925497853
4426,278.146018785532,14.8674714656963
4426.5,278.252727494538,14.8733035352717
4427,278.593327275662,14.8708642155564
4427.5,277.332193863819,14.8690464890517
4428,278.06391635274,14.8686886848342
4428.5,278.017201424479,14.8733238197498
4429,278.61695579938,14.8688920837879
4429.5,278.709986216889,14.8732951961586
4430,278.130893969989,14.869709928601
4430.5,277.919160539385,14.8700650306678
4431,278.167884780596,14.8726316565097
4431.5,278.453301226428,14.8677054169229
4432,278.403610607283,14.8677866767856
4432.5,278.508080615188,14.8692339061667
4433,277.729396407875,14.8708477990495
4433.5,278.07827884341,14.8687896524091
4434,278.036069140917,14.8720733442261
4434.5,278.025075291567,14.8759292317163
4435,278.6956408417,14.8760759185638
4435.5,278.011043924975,14.8701597293114
4436,278.07863521941,14.8706801727895
4436.5,278.267547109112,14.8718021739327
4437,278.074599835969,14.8686954792357
4437.5,278.323280303457,14.8690272953185
4438,277.990973418459,14.8727924361627
4438.5,278.257659664354,14.8680901546129
4439,278.625010786811,14.8739472088355
4439.5,277.985217845603,14.8720711280235
4440,278.155839453365,14.8707193012217
4440.5,277.911434351663,14.8689233571867
4441,278.082864547079,14.869211194595
4441.5,278.710517971579,14.8687177503756
4442,278.913401591515,14.8670093701675
4442.5,277.494827515761,14.8722092977
4443,277.545772596665,14.8684790976504
4443.5,278.040888823881,14.8758259420918
4444,277.4922874503,14.867661511186
4444.5,278.104281643241,14.8699724532254
4445,277.995364354558,14.8692779140039
4445.5,278.185172757378,14.8672201502935
4446,278.198111939789,14.8719875690151
4446.5,277.375814369403,14.868923815986
4447,277.648744621849,14.8677815496627
4447.5,277.783033016908,14.8684967746443
4448,277.225733693029,14.8725057202366
4448.5,278.285888580327,14.8707816423611
4449,278.071632791809,14.8705318455771
4449.5,277.422473824661,14.8705622612124
4450,278.20139022205,14.8663157714464
4450.5,278.00297308152,14.8773989665474
4451,277.828392082691,14.8691100166943
4451.5,277.380881196234,14.8719114551698
4452,277.868605019641,14.8721409692138
4452.5,278.301697558638,14.865724436365
4453,277.852751233047,14.8735608476034
4453.5,278.811545076076,14.8680983876234
4454,278.93567764811,14.8713093487399
4454.5,278.028293138339,14.8737205011028
4455,278.041933494572,14.8675366198969
4455.5,278.684071314103,14.8745010782422
4456,277.876927291496,14.869484563443
4456.5,278.295709355223,14.8717966479227
4457,278.410913019922,14.8731089709861
4457.5,278.41107338442,14.872792750963
4458,278.009223490024,14.8747024742098
4458.5,278.002200863835,14.8729405246856
4459,277.620283649779,14.870219818427
4459.5,279.16503858869,14.8739768868089
4460,278.487999450164,14.8701922364268
4460.5,278.339689719868,14.8682168659947
4461,277.267913418175,14.8638729667494
4461.5,277.893827059462,14.8691099703869
4462,278.746584054202,14.8673295064624
4462.5,278.432867767116,14.8639794886476
4463,277.658232888844,14.8729224581893
4463.5,277.33829951301,14.8737517861643
4464,277.735940962327,14.8683486226216
4464.5,278.153094876926,14.8675374947732
4465,278.287968432019,14.8693226828799
4465.5,278.669581957389,14.8707213210262
4466,278.354432696873,14.8756929307325
4466.5,277.756063640075,14.873971631042
4467,277.830160913919,14.8700759361394
4467.5,277.722947897975,14.8676473713166
4468,277.592183596682,14.8761193728501
4468.5,277.816686269274,14.8766121710818
4469,277.767870130156,14.869872934333
4469.5,277.773003822523,14.8644475337317
4470,277.896394153215,14.8756081522261
4470.5,277.68217389882,14.8711866006076
4471,278.592895205642,14.8721142953524
4471.5,278.170774257987,14.8714482239283
4472,278.671478925716,14.8720664907813
4472.5,278.364875967499,14.8666832655262
4473,277.775592033757,14.8691378666214
4473.5,278.43883801622,14.8669717331562
4474,277.632800332027,14.8657053882079
4474.5,277.575071695894,14.8724437332871
4475,278.496095578046,14.8692364312654
4475.5,279.26168913766,14.8750136122463
4476,277.838465067724,14.8786398009158
4476.5,276.878588403344,14.8740494053303
4477,277.537346553663,14.8708934797422
4477.5,278.340539418131,14.8700721061461
4478,277.814273697861,14.8705350018403
4478.5,277.820243717425,14.8688668138757
4479,278.147773891728,14.8677895543725
4479.5,277.067239021225,14.87472513592
4480,278.277380229067,14.8671762718202
4480.5,277.555127055849,14.8650506025783
4481,277.944697340459,14.8717542340708
4481.5,277.274809543908,14.8681475043688
4482,278.030011198206,14.8710129450399
4482.5,278.340431952022,14.8713273029191
4483,276.634233888136,14.8668039324553
4483.5,278.544433677708,14.8714148381876
4484,278.575229479981,14.8681720687869
4484.5,277.696491655926,14.8737951605912
4485,277.597247310894,14.8736377250987
4485.5,278.08391444899,14.8752419055587
4486,278.123669450277,14.866735707907
4486.5,278.293009058298,14.8709241417673
4487,277.828349705749,14.870976213355
4487.5,278.265233004224,14.8741308194819
4488,277.41785031773,14.8704369165748
4488.5,276.998998486711,14.8710727214496
4489,277.828468794083,14.870417364355
4489.5,278.58886521836,14.8684888969872
4490,278.395030844819,14.8690933111071
4490.5,278.88248102086,14.8724233256756
4491,277.177555177562,14.8721118927645
4491.5,279.114410033526,14.8678157017085
4492,278.148880456128,14.8687898731786
4492.5,277.012706009238,14.8735915468088
4493,278.384422326614,14.875939152345
4493.5,277.438693337765,14.8695676298439
4494,277.797378667889,14.8731370251659
4494.5,277.253494985722,14.8747567823983
4495,277.137166730892,14.8745364809796
4495.5,278.725294215726,14.877939700691
4496,278.783096123346,14.8670026305296
4496.5,277.35549515478,14.868071818259
4497,277.718885741332,14.8704457339656
4497.5,277.19076085832,14.8700273906994
4498,278.380462564786,14.8727798651349
4498.5,277.568487223867,14.8716492781763
4499,277.814007238309,14.8733443779906
4499.5,278.049320880293,14.8689190793639
4500,277.856491334787,14.8709138692133
4500.5,277.927940613656,14.870176836404
4501,278.146000199871,14.8721936165498
4501.5,277.245546806021,14.8734568773903
4502,278.068916788345,14.8738870165417
4502.5,277.679943998955,14.8750350791424
4503,277.669122159063,14.8699630616619
4503.5,277.748672778618,14.8688862107215
4504,278.528979994443,14.8687905570072
4504.5,277.350069905569,14.8699068549341
4505,278.016797217538,14.8736899357588
4505.5,278.590771827628,14.8709108603792
4506,278.021324422675,14.8690778090551
4506.5,277.717634025419,14.873251037025
4507,277.580186381971,14.8689573493423
4507.5,277.176922024647,14.8691038411621
4508,277.835238558962,14.8674941214864
4508.5,278.557458236051,14.8758489356965
4509,277.653188182429,14.8693129736321
4509.5,277.736232608864,14.8699512831686
4510,277.62110744857,14.8719547083372
4510.5,278.206390796019,14.8673750666252
4511,278.897432044639,14.8734527631905
4511.5,277.909978423475,14.8695752348407
4512,279.021870997624,14.87439882825
4512.5,278.039395043835,14.86933523472
4513,278.013571674385,14.8741324924593
4513.5,277.637203543092,14.868859104574
4514,277.977264739278,14.8724805654441
4514.5,279.351079414268,14.8705699440982
4515,278.607312803896,14.8713587330778
4515.5,277.923364764016,14.8678979078574
4516,278.400120114373,14.8658478068619
4516.5,278.763763967876,14.8722679170326
4517,278.959535796215,14.8714872064859
4517.5,278.288100493908,14.8735742794845
4518,278.190981619053,14.871737072054
4518.5,277.839961168739,14.8659289418079
4519,278.28085400654,14.8668552118334
4519.5,278.271644203455,14.8701746799276
4520,277.715672932609,14.869506555945
4520.5,277.533598027259,14.8720096314869
4521,278.363258904239,14.8741945395682
4521.5,278.628854568486,14.8708822740916
4522,277.96600798834,14.8697441551551
4522.5,278.708493812215,14.8667874156097
4523,277.912550287513,14.8698987977053
4523.5,278.47719230562,14.8787076326361
4524,278.189059949036,14.869406830322
4524.5,277.7215612487,14.8711976666529
4525,278.193220079403,14.8761884945803
4525.5,278.083008651612,14.8741338981872
4526,277.595977419328,14.8729177564218
4526.5,277.942669055101,14.8679469379395
4527,278.227513850353,14.8635565690061
4527.5,278.776155437719,14.8726199908992
4528,278.897008594314,14.8697486898858
4528.5,277.785764659189,14.8776262534883
4529,278.120847056663,14.8706593321686
4529.5,277.37368005404,14.8701027763063
4530,277.793354120916,14.8687862816676
4530.5,278.349945477759,14.8728901873879
4531,278.306629811675,14.8726157985385
4531.5,277.712323528859,14.8724032675669
4532,277.669862216953,14.8764744863015
4532.5,278.164520976484,14.874185259419
4533,276.849391982684,14.8723339237337
4533.5,277.52054760935,14.870458349821
4534,278.010744862027,14.8721092408026
4534.5,278.997207079465,14.8718847262156
4535,278.233305259107,14.8665869027671
4535.5,277.148823904294,14.8735111137356
4536,278.33929868268,14.8725835792388
4536.5,277.056947886917,14.8715550603204
4537,277.668029662618,14.873425061771
4537.5,277.862711503946,14.872247069936
4538,277.920405492597,14.8665035713665
4538.5,278.087059431015,14.8708780036402
4539,278.581032140784,14.8762315621757
4539.5,277.799411227218,14.874672089197
4540,278.10868151367,14.8720267464298
4540.5,278.131346093695,14.87242071806
4541,277.535911686843,14.8676329416899
4541.5,278.061388400667,14.8715940851623
4542,277.728079905382,14.8743705359591
4542.5,277.388249258017,14.8750982818848
4543,277.847646459526,14.8681470635845
4543.5,277.760204491627,14.8673171759711
4544,278.561006699481,14.8683266797596
4544.5,276.832041534424,14.8732389888808
4545,277.498526431191,14.8683643585458
4545.5,277.301484639635,14.875725524606
