Time,fPLSP,cLO_measured
16920,236.264230954421,13.7533978526097
16920.5,236.489322993455,13.7531712274672
16921,236.137761557795,13.7553622260991
16921.5,235.82248060149,13.7467144706471
16922,236.156232900953,13.7520161166833
16922.5,236.776026879422,13.7527178277733
16923,235.832646598698,13.7473347662352
16923.5,235.418518798513,13.7539686453591
16924,236.295070863348,13.7443116804011
16924.5,236.416099628711,13.7499247060404
16925,237.386710568521,13.7516204181918
16925.5,236.044827229617,13.7470276019589
16926,236.194032429001,13.7491736605644
16926.5,236.466332241913,13.7495440241783
16927,236.503414418953,13.7541019252241
16927.5,236.202376377113,13.7514462478434
16928,235.679879001406,13.7485348631054
16928.5,236.428998890837,13.7505940677766
16929,236.005638209689,13.7451276856193
16929.5,236.017494122635,13.7488512087078
16930,236.587588573903,13.7489041109792
16930.5,235.747273841701,13.7449218335582
16931,237.276152406767,13.7526407637236
16931.5,236.456417594969,13.7466869669172
16932,236.746610114619,13.7488755879076
16932.5,235.92205903045,13.7538559075149
16933,236.423629654361,13.7491053909041
16933.5,235.729934558977,13.7466292533637
16934,236.225339812457,13.7570406308517
16934.5,236.102403836419,13.7477074917144
16935,236.625091032277,13.7503758022075
16935.5,236.203033610278,13.7508699473898
16936,236.218540157713,13.7491287203613
16936.5,236.686909334937,13.7502503488097
16937,236.280849475728,13.7473645998046
16937.5,236.696315710641,13.7543821469541
16938,236.120669883717,13.7527564189235
16938.5,235.943800336303,13.7489849583001
16939,236.266848229116,13.7465825929171
16939.5,235.27989324116,13.750371215843
16940,236.213102412965,13.7507242634311
16940.5,235.490311077569,13.7507697718664
16941,235.217313371819,13.7522205290749
16941.5,235.878434164501,13.7535976523715
16942,236.253223909514,13.7501178717087
16942.5,236.600823317124,13.7490135677142
16943,235.582653902821,13.7466417540084
16943.5,235.928956677614,13.7523925107792
16944,235.492780940088,13.7459283278134
16944.5,236.296709887375,13.7451553433998
16945,236.628181884321,13.7561871322274
16945.5,235.436279275319,13.7452306924861
16946,236.347233776834,13.7499042614712
16946.5,236.722925404384,13.7465209205871
16947,236.232673051808,13.7501698725756
16947.5,235.816983842549,13.7462742678699
16948,236.295900386167,13.752465015336
16948.5,236.132627913811,13.7524657291016
16949,235.354370924143,13.7518188290403
16949.5,236.702478792114,13.7516446547635
16950,236.893524076762,13.7526614123218
16950.5,236.790470126196,13.7482363760295
16951,235.605247079626,13.746937881744
16951.5,236.469033238339,13.7498287306854
16952,236.359255055451,13.755240422261
16952.5,236.042652118666,13.7499633535752
16953,236.871812724301,13.7531508641193
16953.5,236.63627902081,13.7570490288755
16954,236.626431158693,13.7518662752916
16954.5,236.493695826109,13.7465951474952
16955,236.432240178282,13.7466052122444
16955.5,236.773396038664,13.7535446860881
16956,236.893771537385,13.7492551227221
16956.5,236.71136265881,13.7536043061062
16957,235.935867998575,13.7532003555428
16957.5,236.139502221485,13.7527965696087
16958,237.065691846526,13.7525869571129
16958.5,236.643198099047,13.7483692996594
16959,236.160702129154,13.7492176989853
16959.5,235.052682836229,13.7552314191155
16960,236.599440484267,13.7523274825722
16960.5,236.162864452764,13.7502011929066
16961,235.685274386401,13.7488002103105
16961.5,236.182201340309,13.752680010861
16962,235.938182388494,13.7547804143857
16962.5,236.518962451699,13.7521005739443
16963,236.751766293419,13.7486613967835
16963.5,236.279314782329,13.7499191555607
16964,235.714930592334,13.7455975992765
16964.5,236.439255010547,13.7504167063695
16965,237.187229501846,13.7546772973136
16965.5,236.987206296515,13.7544714075687
16966,235.714932847066,13.7547596489586
16966.5,236.362209388094,13.7433114758731
16967,235.588321069602,13.7490206659482
16967.5,235.023378667242,13.7499242123763
16968,235.483982236089,13.7474566340051
16968.5,236.592544858032,13.7479204519222
16969,235.882570429906,13.7436306991652
16969.5,236.059467219427,13.7560803820823
16970,236.568012558647,13.7505831365574
16970.5,236.224385238275,13.7516963663315
16971,236.47081731015,13.7503828747342
16971.5,236.051866405909,13.7460899136196
16972,236.674427860134,13.7481446011488
16972.5,236.020824197961,13.7531022849739
16973,235.827500467554,13.7533311771198
16973.5,236.792365876072,13.7531351606295
16974,236.167899631032,13.7504180274748
16974.5,235.552297350613,13.7502734388344
16975,236.181307233209,13.7533690179097
16975.5,235.835557732489,13.7507878135087
16976,235.928637094025,13.7513472518687
16976.5,235.641316565926,13.750250043875
16977,235.681109145743,13.7498261146578
16977.5,236.432537956055,13.7496886345258
16978,236.929339550339,13.7533250031673
16978.5,236.304004054521,13.7477518285824
16979,236.115286949211,13.7542259209558
16979.5,237.015717962439,13.7468792234887
16980,235.619355036897,13.7494267043622
16980.5,235.691640896434,13.7494720843798
16981,237.027418573727,13.7541204122484
16981.5,235.616310741761,13.7517156448811
16982,236.370856192192,13.7491262682838
16982.5,235.534699851395,13.7537399731904
16983,236.760256328585,13.7493561860175
16983.5,235.591698981605,13.7475191193181
16984,236.147110646757,13.7521634197108
16984.5,236.222323020452,13.750957101796
16985,236.196649001615,13.750211382301
16985.5,236.305123639703,13.7528036502526
16986,235.530519388522,13.7490023052555
16986.5,236.135810673779,13.7472356008193
16987,236.23959682809,13.7564390778041
16987.5,236.431252416232,13.7487354609125
16988,236.802693197877,13.7568015803033
16988.5,236.661810146737,13.748350247637
16989,236.356010623773,13.7526354539336
16989.5,236.966248678368,13.7461452888663
16990,236.287470568896,13.7483118326537
16990.5,235.729681637848,13.7485053454138
16991,235.623201747499,13.752444060687
16991.5,235.884036623811,13.7546506184717
16992,236.371215684456,13.7507593821357
16992.5,236.831633989729,13.7541951835806
16993,236.516017619369,13.7462677481938
16993.5,236.440312988581,13.7498503033172
16994,235.711788486061,13.7467887747117
16994.5,236.412238155504,13.7495854627098
16995,235.81636683066,13.7497386389612
16995.5,236.188977467396,13.7526816418504
16996,236.036450011567,13.7536444079466
16996.5,236.692347685934,13.7519762388844
16997,236.250084351193,13.7479500180747
16997.5,235.445061052786,13.7517278692953
16998,236.429652567181,13.7500466528688
16998.5,236.345391343897,13.7489911181939
16999,235.940568463394,13.741800461548
16999.5,235.804890316913,13.7482220239308
17000,235.747130932813,13.7423486231312
17000.5,236.297358338994,13.7471672711995
17001,236.48427433958,13.7523955544435
17001.5,236.029170328728,13.7448557862852
17002,236.538015958056,13.749485475055
17002.5,235.958080682341,13.752869666512
17003,235.976867890572,13.755065239566
17003.5,236.110172100566,13.7534866991439
17004,236.147065356819,13.7491278041944
17004.5,236.396607323708,13.756330289209
17005,235.832454008749,13.7524955781561
17005.5,235.901608757648,13.7536434601211
17006,236.316372712831,13.7545636888316
17006.5,236.217380772176,13.7421428748287
17007,236.657138749405,13.7524030572217
17007.5,237.457048777119,13.7507222628062
17008,236.128308347323,13.7451720602816
17008.5,236.394415044722,13.7524307263475
17009,237.051325100863,13.7521708812494
17009.5,236.682578044508,13.7550409936181
17010,236.692470977511,13.7537106598744
17010.5,236.105090196037,13.748999528202
17011,237.075489492728,13.745747213522
17011.5,235.651242223038,13.7518156347883
17012,236.246226038715,13.7490440621864
17012.5,236.365933670618,13.7461043054673
17013,235.949564193077,13.7454725490987
17013.5,236.417743483728,13.749761191062
17014,236.095678211167,13.7483023550821
17014.5,236.425652204877,13.7453216476884
17015,236.679997147459,13.7531265746673
17015.5,235.933504801783,13.7529772585658
17016,236.582201436364,13.7518789443637
17016.5,236.829561701123,13.745607536183
17017,236.191518139972,13.7533048179828
17017.5,237.048481003445,13.750374552133
17018,236.73010057882,13.7491834870867
17018.5,237.084665426656,13.7442042938842
17019,236.047618180662,13.7492350674779
17019.5,235.815186426728,13.7502420929913
17020,236.228321865979,13.7489962448367
17020.5,236.321698343188,13.7520356279158
17021,236.217629555627,13.7509087280139
17021.5,235.461136372282,13.7515813344591
17022,235.909803105248,13.7521543340928
17022.5,236.818913775131,13.7491328430071
17023,236.065803803182,13.7475144165665
17023.5,236.333852096018,13.7528169682499
17024,237.179583168613,13.7555013730824
17024.5,236.929430321488,13.7505583392936
17025,236.714892852613,13.7495235396495
17025.5,235.156046906397,13.7502937842805
17026,236.038500737368,13.7477511998593
17026.5,237.11036564094,13.7499469538484
17027,235.766662426027,13.7499157395491
17027.5,236.700675220522,13.7441582094308
17028,237.242501368827,13.7471142231844
17028.5,236.388791882063,13.7466796806666
17029,236.197614554402,13.7506441301088
17029.5,235.799860907853,13.7493183403996
17030,236.206060961173,13.7490845263852
17030.5,237.085352036138,13.7556296757654
17031,236.054951469101,13.7500512446078
17031.5,236.055336076614,13.743964783044
17032,235.622773249571,13.7498280229189
17032.5,236.224564645102,13.7506738863095
17033,236.084335136964,13.7467044590478
17033.5,236.244235264374,13.7495034943057
17034,236.549352178675,13.7476907937285
17034.5,236.706474334953,13.7525420038539
17035,236.264063969926,13.7440665348458
17035.5,236.648182786894,13.7513674387471
17036,235.817502879832,13.7550945786788
17036.5,236.060461500006,13.7510737017939
17037,236.046732793613,13.7491708120599
17037.5,235.80984812738,13.7470769458098
17038,235.934185793179,13.7504784607803
17038.5,236.090074306461,13.7544773495606
17039,235.776599117318,13.7513981905582
17039.5,236.591729495741,13.7430983777323
17040,235.921728819675,13.7494092955132
17040.5,237.108655990317,13.7437959999223
17041,235.937089612356,13.7471040604365
17041.5,236.169486365729,13.7483358948925
17042,236.611896333351,13.7474953851776
17042.5,236.107251275698,13.7485398844862
17043,236.437733216863,13.7513210089558
17043.5,236.394856049063,13.7498703482351
17044,236.341285032527,13.747523443965
17044.5,235.932024644125,13.7496432896846
17045,236.506731883584,13.7532318532876
17045.5,235.788911743627,13.7543919447458
17046,236.095518279953,13.7508337279562
17046.5,236.127014799735,13.7539512753366
17047,236.559152255062,13.7510445276773
17047.5,237.571309476708,13.7479121369807
17048,235.77844954725,13.7525741879366
17048.5,235.792559977635,13.7461411095498
17049,236.780930331733,13.7508194716846
17049.5,235.596880306517,13.7434205863689
17050,236.726438649969,13.7509630550461
17050.5,236.732237405515,13.749665370135
17051,236.656962071763,13.7516896712801
17051.5,236.511771769615,13.7506774168204
17052,236.003565764301,13.7509741235616
17052.5,236.900550640047,13.7534614349902
17053,236.386494173601,13.7495049937129
17053.5,236.842133254216,13.7511830591162
17054,237.107968379835,13.7516850561464
17054.5,236.543378786945,13.749043925375
17055,235.926448333066,13.7553747895961
17055.5,236.118601200981,13.7466146121285
17056,235.673265979838,13.7531234069095
17056.5,236.510548607247,13.7515643553563
17057,236.134493236087,13.7504243226608
17057.5,236.535455456159,13.7518241055426
17058,236.481575149491,13.755447964321
17058.5,237.151855868839,13.7541702048447
17059,237.297100036318,13.754835719284
17059.5,236.733799620477,13.7435541686584
17060,236.496587287799,13.7433495163024
17060.5,235.696318455666,13.7540908117625
17061,236.478218574844,13.749127906194
17061.5,235.624490686825,13.7519902470975
17062,235.763898376814,13.7480056842125
17062.5,235.973338129879,13.7543046204907
17063,235.759245928864,13.7540738601456
17063.5,236.194641409548,13.7508994686199
17064,236.334327720557,13.7478871576486
17064.5,235.731996571973,13.7502855579131
17065,236.456000773064,13.7441712325127
17065.5,236.852900366838,13.7520297201294
17066,236.10360658914,13.7528004443291
17066.5,236.449291598928,13.7471508273785
17067,235.834721920115,13.7504178788458
17067.5,236.151961513419,13.7487710858785
17068,235.748892218903,13.7538062203839
17068.5,235.61409362781,13.7485242116206
17069,236.575679615623,13.7458626739712
17069.5,235.62226482897,13.7519750465374
17070,236.638635895737,13.7508828811373
17070.5,236.700965786994,13.7529173217316
17071,236.748798462786,13.7480305434184
17071.5,236.565065110547,13.749898344301
17072,236.94512893676,13.7490784054449
17072.5,235.6379131966,13.7493343594717
17073,236.376968287632,13.7541602523796
17073.5,236.383147546428,13.7482679352192
17074,235.955555299072,13.7537276461292
17074.5,236.353840260011,13.7454244868739
17075,236.340538670083,13.7554616994804
17075.5,236.464422368276,13.7474828519673
17076,236.409356709234,13.7547633162354
17076.5,236.818778323385,13.7525806491525
17077,236.693761239515,13.7513623500404
17077.5,236.089824536262,13.7565455744248
17078,236.728336449863,13.7479673650004
17078.5,236.827266766782,13.7490003145313
17079,236.152653741249,13.7486609659657
17079.5,236.31917269163,13.7462574957142
17080,236.374169243635,13.7494146666671
17080.5,236.555481817182,13.7512324603411
17081,235.692394395181,13.7511060519491
17081.5,236.463699408109,13.7536955576832
17082,236.263709234175,13.7474881068432
17082.5,236.227542432226,13.753025525345
17083,236.097994139777,13.748738616934
17083.5,236.740366250802,13.7544204379038
17084,235.793040343779,13.7517509555697
17084.5,236.741033252594,13.7532834286196
17085,236.223942938413,13.7471943236592
17085.5,235.570621877884,13.7507861127833
17086,236.617623373632,13.7483203549772
17086.5,235.503773300056,13.7500847155627
17087,236.010521345641,13.7551112281505
17087.5,236.489661521784,13.7436609162017
17088,236.411966596925,13.751101567221
17088.5,236.681688968505,13.7515034859708
17089,236.548903664385,13.7483422699741
17089.5,236.342584215765,13.7503861171802
17090,236.458849548367,13.756078326841
17090.5,235.780482759111,13.7469225476984
17091,236.561197262545,13.7535835460284
17091.5,236.672784429662,13.7481764415191
17092,236.599128928482,13.754703625206
17092.5,236.077151996006,13.749711744005
17093,237.007348307439,13.7556902676778
17093.5,235.740294268391,13.7507012549079
17094,236.021477845291,13.7457516446846
17094.5,236.876887275761,13.750434133087
17095,236.645887101477,13.7463237881503
17095.5,235.314917314419,13.7513821030674
17096,236.370844760304,13.7531505778596
17096.5,236.466598442965,13.7475651980248
17097,236.154650402833,13.7489346909361
17097.5,236.570700763185,13.7468472158025
17098,235.822650390014,13.7492971553099
17098.5,237.07327953697,13.752696304476
17099,236.331859587252,13.754065443332
17099.5,237.223177063925,13.7486263035039
17100,235.950511633344,13.7537527035653
17100.5,236.241202090921,13.7490629229099
17101,236.260079210628,13.7530043008319
17101.5,236.197954779327,13.7491836735302
17102,236.695863039275,13.7524601224084
17102.5,236.401523666155,13.74904490737
17103,236.395975110102,13.7473189151852
17103.5,235.796836101296,13.7552497071173
17104,236.444646221561,13.7471916043753
17104.5,235.833037188672,13.7475545326549
17105,236.504574673336,13.7523056990081
17105.5,236.899553626461,13.7485872132232
17106,236.065283488237,13.7495176313916
17106.5,235.68941651317,13.7479996679677
17107,236.488632665073,13.7479213091637
17107.5,236.255238438714,13.7492580008259
17108,236.261771608687,13.7551883663744
17108.5,237.2506022252,13.7434493569079
17109,236.749034659293,13.7526855178835
17109.5,234.914234741033,13.7496078129019
17110,235.806041830093,13.7515351099963
17110.5,236.455685189859,13.7468347478064
17111,236.342816083941,13.7482694830445
17111.5,235.812899616121,13.7489857561018
17112,236.572554418651,13.7518646806967
17112.5,236.299023937471,13.7537726557211
17113,235.975795703425,13.7518517264583
17113.5,236.056565249033,13.7451868088025
17114,237.142497328338,13.7517620514598
17114.5,236.508866782032,13.7546919698311
17115,236.270694262088,13.7516680607139
17115.5,236.358967858601,13.7486762116827
17116,236.007726499985,13.7569446531759
17116.5,236.887563580484,13.7458047295194
17117,236.471824334525,13.7491734943548
17117.5,236.497400297278,13.7524513434723
17118,236.136688160231,13.7517221814386
17118.5,236.426513810164,13.7466794604221
17119,236.232119460308,13.751758960838
17119.5,236.637367596214,13.754335858378
17120,237.032722294288,13.7494181327693
17120.5,236.101613811609,13.7505980284533
17121,237.01829793048,13.7487014969771
17121.5,236.429443199627,13.7499783658811
17122,235.875856839208,13.7518878148893
17122.5,235.749653634246,13.751680017931
17123,235.756017138537,13.752948645177
17123.5,235.919738460519,13.7470402790845
17124,235.863163138818,13.7539865984015
17124.5,236.531641299131,13.7470356429213
17125,236.563412191791,13.7476081836202
17125.5,236.933884463688,13.7504144989926
17126,236.561778051011,13.7476628490383
17126.5,236.321542067297,13.7473126584067
17127,236.706874312983,13.7485262463728
17127.5,236.627465420955,13.7553585384199
17128,236.577751612885,13.7521710259131
17128.5,236.211783531293,13.7442605036651
17129,236.063795498403,13.7476785256382
17129.5,236.181702512298,13.7468836048173
17130,237.741301912902,13.7514791350088
17130.5,236.213258326207,13.745610422616
17131,236.222708618854,13.7507606886558
17131.5,236.07165631964,13.7460671755442
17132,235.699351052921,13.7480949883743
17132.5,237.04260764519,13.7469316884099
17133,235.985530877434,13.7520114781661
17133.5,236.320405418466,13.7521098538231
17134,236.063614575126,13.7510433057747
17134.5,236.137837576511,13.7466330447542
17135,236.425828000649,13.7499997622214
17135.5,236.607567555295,13.7467092423491
17136,236.083419995949,13.7461069290679
17136.5,236.274474115004,13.7504483368845
17137,236.757234673279,13.7512667357063
17137.5,236.700728267859,13.7472418391826
17138,235.996966120778,13.7550301229568
17138.5,236.071499816491,13.7568061386768
17139,236.477773012545,13.7517197708613
17139.5,236.317123465285,13.745633044321
17140,235.359642575108,13.7532601803847
17140.5,236.229484902124,13.751463217089
17141,235.735250827262,13.7483479840262
17141.5,236.838086567421,13.7484163608047
17142,236.087100160929,13.7487133856401
17142.5,235.814426779881,13.7506075445593
17143,235.683043847547,13.7548381137821
17143.5,236.790124605045,13.7514565749686
17144,235.845588005262,13.7486388794405
17144.5,236.010333124274,13.7485800078235
17145,237.055982262009,13.7466334686887
17145.5,236.602122960482,13.749895786116
17146,236.576512251617,13.7460417000918
17146.5,236.373273586861,13.7492520931878
17147,237.323215508736,13.7516173399003
17147.5,235.345930297399,13.7458994400812
17148,236.586672263473,13.7488660280827
17148.5,236.48624872969,13.7502121356947
17149,236.459381266677,13.7463348776682
17149.5,237.061934520099,13.7481023656889
17150,236.128786862467,13.7492375216092
17150.5,236.538429198521,13.7474160798347
17151,236.270625888731,13.7524941856907
17151.5,236.663079773241,13.75044808423
17152,236.547038317361,13.7417590178989
17152.5,237.367068731285,13.7435771352682
17153,236.42202484003,13.7437787328156
17153.5,235.995783551436,13.7494642074627
17154,237.161529227322,13.7505269348511
17154.5,236.731204850417,13.7508842353925
17155,235.796011891079,13.7487689911283
17155.5,236.227070202866,13.7417231097156
17156,235.891976156643,13.751268661652
17156.5,236.311113491437,13.7469484601932
17157,236.195061575766,13.7481140772941
17157.5,235.706543589767,13.7476865641272
17158,235.787665836034,13.7463807291349
17158.5,236.07531222991,13.7419463938416
17159,236.606184175284,13.7465142046028
17159.5,236.453877378947,13.7498260971802
17160,235.69345748393,13.7465554917203
17160.5,235.998170706297,13.750293211893
17161,236.367198912373,13.7474050736933
17161.5,236.305495739933,13.7493880050622
17162,235.562647720031,13.743442908729
17162.5,236.764320477632,13.7452459565487
17163,236.936649991794,13.7439973269204
17163.5,235.435482770694,13.7478212096616
17164,235.418684983332,13.7510214792712
17164.5,237.457463627762,13.7477774794227
17165,236.560108472816,13.7443024623153
17165.5,235.371851314378,13.7502743718848
17166,235.803293505359,13.7443781917002
17166.5,236.970609216535,13.7425105094947
17167,236.417420224628,13.7496740755534
17167.5,236.330470171695,13.750862556383
17168,236.485638856278,13.7465390979347
17168.5,236.416648722498,13.7473106591921
17169,236.785448859222,13.750287755083
17169.5,237.609129447043,13.7489816174659
17170,235.45698813178,13.7481430817325
17170.5,235.613910108956,13.7493483545059
17171,235.975768384633,13.7465379724513
17171.5,235.513280698302,13.7490913381655
17172,236.142734588333,13.742500509728
17172.5,235.697812347673,13.7504674583619
17173,237.092586237716,13.745503059168
17173.5,236.075941525168,13.7464807321077
17174,236.17112675788,13.7438380972659
17174.5,235.810571196721,13.7486851106997
17175,236.470305559931,13.7406336510761
17175.5,236.405401115869,13.7513089095187
17176,236.06722332445,13.7482803909832
17176.5,236.875834958642,13.7484427991692
17177,235.667259949048,13.7460912910373
17177.5,236.38440820336,13.7488683845875
17178,235.829488214175,13.7457724923065
17178.5,236.761650779201,13.7425412241333
17179,236.501149285209,13.7437975864733
17179.5,236.864777463681,13.7527676207618
17180,235.301373585194,13.744358781325
17180.5,236.472800934559,13.7459728731232
17181,236.759426035108,13.742267794811
17181.5,236.923243146673,13.745017350042
17182,236.990020404266,13.7450223523243
17182.5,237.158727017627,13.7484032527201
17183,237.088434368698,13.748202667282
17183.5,236.009987538278,13.744446691213
17184,236.971128124567,13.7446679494933
17184.5,236.738333051991,13.7436741651644
17185,234.904130642378,13.7485897561156
17185.5,236.280892802454,13.7451687098452
17186,235.353475877448,13.7414375748566
17186.5,235.744275092786,13.7475527067955
17187,236.821730220807,13.7426957897888
17187.5,235.652816098819,13.7421096296258
17188,236.80436208743,13.7446693950815
17188.5,237.673209375875,13.7432873363406
17189,236.982088417626,13.7511784293249
17189.5,235.613665035231,13.7431606305701
17190,235.724970710228,13.7498509620148
17190.5,236.058044347763,13.7445138923174
17191,236.079681614016,13.7433428808752
17191.5,235.749619853882,13.7467981750413
17192,236.417171548931,13.7457665287199
17192.5,235.928586798265,13.7468385063565
17193,236.998897656544,13.7434972999871
17193.5,236.112549067759,13.748754403665
17194,236.501667602187,13.7418536424144
17194.5,235.647453434029,13.7448395771832
17195,236.7390785501,13.7440684682776
17195.5,236.653827242825,13.7497910535368
17196,236.459688408796,13.7460183494786
17196.5,235.953699198564,13.7497342802711
17197,236.766387228258,13.7439011749567
17197.5,236.33639012973,13.7483007001195
17198,237.359572830707,13.741116148039
17198.5,236.509028181176,13.7474138004575
17199,236.899583784988,13.7456700861999
17199.5,236.336079201564,13.7454806177401
17200,236.471116067067,13.7480541138665
17200.5,236.014278764735,13.7473334685553
17201,235.997939681857,13.7455486022633
17201.5,235.767798107724,13.7484848935609
17202,237.241783270532,13.7498832111267
17202.5,237.253895955349,13.7491214336262
17203,237.033064466928,13.7463463737504
17203.5,235.666722030381,13.7450547084074
17204,236.398668391965,13.7428643415066
17204.5,236.363655591744,13.7384842002113
17205,235.863118206841,13.7453010080231
17205.5,235.623981243681,13.7524417537747
17206,236.327041181316,13.7486336324136
17206.5,235.298742461789,13.7440118346828
17207,236.630972844501,13.7467923296403
17207.5,236.257556267208,13.7425690795855
17208,236.043170953562,13.7439405951918
17208.5,236.295675675499,13.7467216043422
17209,236.133600297342,13.7480340707067
17209.5,235.597757062647,13.7544283122113
17210,236.15621243117,13.7439938091814
17210.5,235.709235948161,13.7407485303775
17211,235.600002232941,13.7463950556977
17211.5,235.987008752773,13.7479593559714
17212,236.08469555824,13.7446365019786
17212.5,236.669228258095,13.7417895588663
17213,237.100054800957,13.7490634096253
17213.5,236.555472336571,13.7453297141532
17214,236.513323467579,13.7488444468096
17214.5,236.05314365664,13.7473856194908
17215,236.088733317871,13.7461908891871
17215.5,236.332949478767,13.7511770666211
17216,236.872509360014,13.7460388243552
17216.5,236.875152949478,13.7447510762221
17217,235.986019745188,13.7442762267276
17217.5,236.432621231563,13.7457247888331
17218,236.996336770857,13.7433685379128
17218.5,235.997846840903,13.7475202195407
17219,235.981354287684,13.7433474796736
17219.5,236.257700641679,13.7444133808761
17220,236.637104779053,13.7492806065066
17220.5,236.332397854224,13.7474590502119
17221,236.25414186998,13.742783935765
17221.5,236.233140586347,13.7508260140124
17222,235.878551215942,13.7407488614325
17222.5,236.390321021327,13.7515130261293
17223,236.859969188325,13.7422654235484
17223.5,236.328043058767,13.7456910627159
17224,235.197353721627,13.7499868574144
17224.5,236.396879805105,13.745876575227
17225,236.371143767871,13.7516861766009
17225.5,236.346580361769,13.7447454273907
17226,236.72845839249,13.74277163286
17226.5,235.926148987736,13.7550534447882
17227,236.621621883459,13.7469039992359
17227.5,236.331239408172,13.7454051164662
17228,235.957560082847,13.7464622717605
17228.5,237.000522912629,13.7445046239037
17229,236.392885646023,13.7477688859098
17229.5,236.289759087257,13.7431951748758
17230,236.208811518577,13.7459559365767
17230.5,236.534700163202,13.7407246894336
17231,235.790750749417,13.7468171044982
17231.5,236.745470394536,13.7558834118467
17232,236.642892751842,13.7468249490155
17232.5,235.93180984373,13.7503302337742
17233,235.831203147955,13.7455138738094
17233.5,236.839260311525,13.7475954465737
17234,235.969180394334,13.7410519141399
17234.5,236.263940682089,13.7439070138213
17235,236.297861274226,13.7437028317341
17235.5,236.603197500956,13.742375488319
17236,236.769513950756,13.7478985421746
17236.5,236.348478880907,13.7497310945203
17237,235.657730266057,13.740843629204
17237.5,236.768963003815,13.7444391358069
17238,235.987876634212,13.7451128244927
17238.5,236.025796180746,13.7445364468393
17239,236.079700176126,13.7489735615789
17239.5,236.534297826051,13.7415985009575
17240,236.173435577352,13.7463814884899
17240.5,237.142208427206,13.7442408709405
17241,235.998515490984,13.7422969028598
17241.5,235.888833211388,13.7444054683008
17242,236.363047635385,13.7529745046042
17242.5,236.402240713236,13.7439166032766
17243,236.744142109448,13.7439462219554
17243.5,237.169655214385,13.7536688705945
17244,236.658690382653,13.7453824152618
17244.5,236.887415035028,13.7463876569645
17245,235.71985744957,13.7476292452652
17245.5,236.698678202012,13.7448458210165
17246,236.145906492768,13.7435119584822
17246.5,236.824367430462,13.7459985399288
17247,236.356045346615,13.7493180507749
17247.5,236.549545345653,13.7451147585926
17248,235.951251917135,13.7445356616652
17248.5,235.593565018394,13.7443408867189
17249,236.36391163444,13.7444290130319
17249.5,236.91229902989,13.7467683587513
17250,235.350161272676,13.747301611217
17250.5,235.988545734462,13.7479698207329
17251,236.809943604548,13.7463943718956
17251.5,236.956747493844,13.7410947339151
17252,235.343953327326,13.7438588301069
17252.5,236.754232194241,13.7455432060637
17253,236.520630785169,13.7470030122283
17253.5,236.400340354592,13.7467764867946
17254,235.989834272766,13.7433400708293
17254.5,236.732480835285,13.7493889243802
17255,235.800956673378,13.7501040255318
17255.5,236.927319412574,13.7400463458378
17256,236.588474663748,13.7442105358135
17256.5,236.119252311321,13.7463882252187
17257,237.030623029179,13.7518993611902
17257.5,236.061146702527,13.7467369681054
17258,235.522607192668,13.7489400337744
17258.5,235.94534883119,13.7456855030815
17259,236.437818342922,13.7440064865222
17259.5,236.855790617627,13.7435908918098
17260,236.660899480248,13.7468219924729
17260.5,236.39518047667,13.7478589043866
17261,237.051605884479,13.7462638934002
17261.5,236.022412684468,13.744239039985
17262,236.17748061896,13.7461188228394
17262.5,235.869177113998,13.7515731275967
17263,235.369490149516,13.7432374295671
17263.5,236.70110083709,13.7431226610386
17264,237.017804334399,13.7467916804814
17264.5,236.903720403056,13.7452554952053
17265,235.88358310227,13.7425530702249
17265.5,237.253769835515,13.7453448045495
17266,236.912995309754,13.7427449068579
17266.5,236.424260954913,13.7407780452421
17267,236.420591660457,13.7494227867204
17267.5,235.987007383598,13.7447451444907
17268,235.827387842643,13.7454151041653
17268.5,236.038629337038,13.7406051486441
17269,236.461934166271,13.7470480248262
17269.5,236.229053721688,13.7442445059783
17270,235.971385737883,13.7424722427942
17270.5,235.797125906773,13.7453935128417
17271,235.757870980807,13.743530951062
17271.5,235.965530828213,13.7481866460644
17272,237.23665380223,13.749843634214
17272.5,236.698982380631,13.7497866821389
17273,235.747972440689,13.7437107142789
17273.5,235.832123543623,13.7443604453777
17274,236.775035186229,13.7403361709133
17274.5,235.982162654104,13.744779315958
17275,236.529069151515,13.7434794789884
17275.5,236.291785687342,13.7447358777908
17276,236.496329917306,13.7449286241814
17276.5,236.363938388243,13.74965428983
17277,235.830416344503,13.7457979255289
17277.5,236.897891777423,13.7443492218006
17278,236.559335866029,13.752743211924
17278.5,236.392083080444,13.7428364019211
17279,236.172069415656,13.7466093841843
17279.5,236.246066330807,13.7497437591478
17280,235.752028899809,13.7499897469007
17280.5,236.272374831517,13.745275436282
17281,236.470831809594,13.7448034098988
17281.5,235.919582254199,13.7439664596903
17282,236.640195762346,13.7439680956812
17282.5,236.024262383203,13.7441142057199
17283,236.304531717719,13.7470501879546
17283.5,237.333867027498,13.7459329332073
17284,236.045958124113,13.7461867148713
17284.5,236.567218513997,13.7430502678149
17285,236.09978781778,13.7444450562869
17285.5,235.91239472989,13.7495743861674
17286,236.553891870424,13.7443205209695
17286.5,235.543999443516,13.7433480666887
17287,236.387791550176,13.7468056237784
17287.5,236.527946759557,13.7464746206746
17288,236.157274070206,13.7465867629719
17288.5,237.036795341763,13.7485519156903
17289,236.774209046809,13.7466271163733
